NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
HS6ST3	null	HS6ST3	heparan sulfate 6-O-sulfotransferase 3	2.2786038
SLC39A6	null	SLC39A6	solute carrier family 39 (zinc transporter), member 6	2.27771
FABP5 /// LOC653327	null	null	null	2.275397
TACSTD1	null	TACSTD1	tumor-associated calcium signal transducer 1	2.270833
MGMT	null	MGMT	O-6-methylguanine-DNA methyltransferase	2.2671955
ZIC1	null	ZIC1	Zic family member 1 (odd-paired homolog, Drosophila)	2.2655537
BAG2	null	BAG2	BCL2-associated athanogene 2	2.2653306
HIST1H2AG	null	HIST1H2AG	histone cluster 1, H2ag	2.2645133
C9ORF58	null	C9ORF58	chromosome 9 open reading frame 58	2.263818
ZNF138	null	ZNF138	zinc finger protein 138	2.2636902
KIAA1908	null	KIAA1908	-	2.2593868
ISG15	null	ISG15	ISG15 ubiquitin-like modifier	2.2579577
C16ORF45	null	C16ORF45	chromosome 16 open reading frame 45	2.2577207
MANEAL	null	MANEAL	mannosidase, endo-alpha-like	2.256584
SLCO4A1	null	SLCO4A1	solute carrier organic anion transporter family, member 4A1	2.2524128
SYDE2	null	SYDE2	synapse defective 1, Rho GTPase, homolog 2 (C. elegans)	2.246649
SGPP1	null	SGPP1	sphingosine-1-phosphate phosphatase 1	2.2407713
HIST1H3H	null	HIST1H3H	histone cluster 1, H3h	2.2399836
BTC	null	BTC	betacellulin	2.239156
SNHG10	null	SNHG10	small nucleolar RNA host gene (non-protein coding) 10	2.2372723
GDPD3	null	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3	2.2284715
TSPYL5	null	TSPYL5	TSPY-like 5	2.2252173
NGFRAP1	null	NGFRAP1	nerve growth factor receptor (TNFRSF16) associated protein 1	2.2200413
ZNF594	null	ZNF594	zinc finger protein 594	2.219698
SCCPDH	null	SCCPDH	saccharopine dehydrogenase (putative)	2.2165565
ARRDC4	null	ARRDC4	arrestin domain containing 4	2.2159145
PYCARD	null	PYCARD	PYD and CARD domain containing	2.210898
RP11-262H14.4 /// LO	null	null	null	2.2083247
DNMBP	null	DNMBP	dynamin binding protein	2.1977615
GLRA3	null	GLRA3	glycine receptor, alpha 3	2.1947386
EVA1	null	EVA1	epithelial V-like antigen 1	2.192838
GINS2	null	GINS2	GINS complex subunit 2 (Psf2 homolog)	2.1913867
CCDC44	null	CCDC44	coiled-coil domain containing 44	2.1897247
SLC16A9	null	SLC16A9	solute carrier family 16, member 9 (monocarboxylic acid transporter 9)	2.1821795
ATAD4	null	ATAD4	ATPase family, AAA domain containing 4	2.1810274
TEX14	null	TEX14	testis expressed sequence 14	2.179441
LOC387882	null	LOC387882	-	2.177473
C20ORF20	null	C20ORF20	chromosome 20 open reading frame 20	2.1767652
HSPC105	null	HSPC105	-	2.1763735
ICA1	null	ICA1	islet cell autoantigen 1, 69kDa	2.1738243
LOC643079	null	LOC643079	-	2.1711285
C9ORF116	null	C9ORF116	chromosome 9 open reading frame 116	2.168699
SH3BP5	null	SH3BP5	SH3-domain binding protein 5 (BTK-associated)	2.168164
TRPM7	null	TRPM7	transient receptor potential cation channel, subfamily M, member 7	2.167663
KCNK12	null	KCNK12	potassium channel, subfamily K, member 12	2.1631954
ZRANB3	null	ZRANB3	zinc finger, RAN-binding domain containing 3	2.1630516
UPK3B	null	UPK3B	uroplakin 3B	2.1613946
AMID	null	AMID	apoptosis-inducing factor (AIF)-like mitochondrion-associated inducer of death	2.1612558
LOC643072	null	LOC643072	-	2.1606698
KBTBD7	null	KBTBD7	kelch repeat and BTB (POZ) domain containing 7	2.1606207
MARVELD2	null	MARVELD2	MARVEL domain containing 2	2.1591616
MSI2	null	MSI2	musashi homolog 2 (Drosophila)	2.158836
FTSJ3	null	FTSJ3	FtsJ homolog 3 (E. coli)	2.1571827
UST	null	UST	uronyl-2-sulfotransferase	2.1567924
PLOD2	null	PLOD2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2	2.1474054
TMPRSS4	null	TMPRSS4	transmembrane protease, serine 4	2.1457815
MLYCD	null	MLYCD	malonyl-CoA decarboxylase	2.1445599
E2F5	null	E2F5	E2F transcription factor 5, p130-binding	2.1442912
MCM3APAS	null	MCM3APAS	MCM3 minichromosome maintenance deficient 3 (S. cerevisiae) associated protein antisense	2.1397524
FAS	null	FAS	Fas (TNF receptor superfamily, member 6)	2.135984
ASMTL	null	ASMTL	acetylserotonin O-methyltransferase-like	2.134603
GDF11	null	GDF11	growth differentiation factor 11	2.1315296
THG1L	null	THG1L	tRNA-histidine guanylyltransferase 1-like (S. cerevisiae)	2.1288638
ALOX15	null	ALOX15	arachidonate 15-lipoxygenase	2.1245952
ZNF675	null	ZNF675	zinc finger protein 675	2.1235538
CHAC2	null	CHAC2	ChaC, cation transport regulator homolog 2 (E. coli)	2.122675
CLDN9	null	CLDN9	claudin 9	2.1220112
TIMP1	null	TIMP1	TIMP metallopeptidase inhibitor 1	2.120483
DHFR /// LOC643509 /	null	null	null	2.120151
MOCOS	null	MOCOS	molybdenum cofactor sulfurase	2.1199543
LYPD6	null	LYPD6	LY6/PLAUR domain containing 6	2.1186845
TTF2	null	TTF2	transcription termination factor, RNA polymerase II	2.1122422
HIST1H2AL	null	HIST1H2AL	histone cluster 1, H2al	2.1104808
MLH3	null	MLH3	mutL homolog 3 (E. coli)	2.110247
KBTBD11	null	KBTBD11	kelch repeat and BTB (POZ) domain containing 11	2.1032293
KIAA1467	null	KIAA1467	KIAA1467	2.1028094
DTWD1	null	DTWD1	DTW domain containing 1	2.1026132
ZNF117	null	ZNF117	zinc finger protein 117	2.1006942
TRPC1	null	TRPC1	transient receptor potential cation channel, subfamily C, member 1	2.0991602
CHCHD5	null	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5	2.098429
NUDT16L1	null	NUDT16L1	nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1	2.0955126
TRNT1	null	TRNT1	tRNA nucleotidyl transferase, CCA-adding, 1	2.0937505
PLGLB2 /// PLGLB1 //	null	null	null	2.0925713
C14ORF102	null	C14ORF102	chromosome 14 open reading frame 102	2.0905256
KIF5C	null	KIF5C	kinesin family member 5C	2.0900667
THAP10	null	THAP10	THAP domain containing 10	2.0898297
ZNF721	null	ZNF721	zinc finger protein 721	2.0864222
THBD	null	THBD	thrombomodulin	2.085303
HIST1H2AE	null	HIST1H2AE	histone cluster 1, H2ae	2.0846148
RMND5B	null	RMND5B	required for meiotic nuclear division 5 homolog B (S. cerevisiae)	2.082882
MICA /// MICB	null	null	null	2.0807295
EPPB9	null	EPPB9	-	2.0788133
ARMCX3	null	ARMCX3	armadillo repeat containing, X-linked 3	2.0777352
LONRF1	null	LONRF1	LON peptidase N-terminal domain and ring finger 1	2.0772016
ZDHHC4	null	ZDHHC4	zinc finger, DHHC-type containing 4	2.075469
GPRC5A	null	GPRC5A	G protein-coupled receptor, family C, group 5, member A	2.0751736
COBL	null	COBL	cordon-bleu homolog (mouse)	2.0751073
PIAS3	null	PIAS3	protein inhibitor of activated STAT, 3	2.074404
FLJ14981	null	FLJ14981	-	2.0721452
ARSD	null	ARSD	arylsulfatase D	2.0714695
LOC283567	null	LOC283567	-	2.0713882
C9ORF61	null	C9ORF61	chromosome 9 open reading frame 61	2.0672116
DKFZP779L1068	null	DKFZP779L1068	-	2.0637643
ISOC1	null	ISOC1	isochorismatase domain containing 1	2.0637205
FLJ11184	null	FLJ11184	-	2.060695
C17ORF67	null	C17ORF67	chromosome 17 open reading frame 67	2.060631
DMXL2	null	DMXL2	Dmx-like 2	2.0598118
ZNF483	null	ZNF483	zinc finger protein 483	2.0543976
TLR2	null	TLR2	toll-like receptor 2	2.0538712
GPD1L	null	GPD1L	glycerol-3-phosphate dehydrogenase 1-like	2.0532734
TGFB1	null	TGFB1	transforming growth factor, beta 1 (Camurati-Engelmann disease)	2.052873
YDD19	null	YDD19	-	2.0525515
KRT8L2	null	KRT8L2	keratin 8-like 2	2.0518796
C2ORF31	null	C2ORF31	chromosome 2 open reading frame 31	2.051221
PRSS16	null	PRSS16	protease, serine, 16 (thymus)	2.050178
GNGT1	null	GNGT1	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1	2.047592
SH3BGRL	null	SH3BGRL	SH3 domain binding glutamic acid-rich protein like	2.0471344
ERN1	null	ERN1	endoplasmic reticulum to nucleus signalling 1	2.046571
ZFP1	null	ZFP1	zinc finger protein 1 homolog (mouse)	2.0458157
CLIC3	null	CLIC3	chloride intracellular channel 3	2.0446756
RAI2	null	RAI2	retinoic acid induced 2	2.0423653
EPHA6	null	EPHA6	EPH receptor A6	2.041293
IGSF4	null	IGSF4	immunoglobulin superfamily, member 4	2.0411115
KIAA1804	null	KIAA1804	-	2.0403953
STOX1	null	STOX1	storkhead box 1	2.0394464
INPP4B	null	INPP4B	inositol polyphosphate-4-phosphatase, type II, 105kDa	2.0364718
CYP4F11	null	CYP4F11	cytochrome P450, family 4, subfamily F, polypeptide 11	2.03639
DDB2	null	DDB2	damage-specific DNA binding protein 2, 48kDa	2.0352788
PANK1	null	PANK1	pantothenate kinase 1	2.0350819
AP1S3	null	AP1S3	adaptor-related protein complex 1, sigma 3 subunit	2.0345445
BRCA2	null	BRCA2	breast cancer 2, early onset	2.0336602
DYNLRB2	null	DYNLRB2	dynein, light chain, roadblock-type 2	2.0334747
ELOVL6	null	ELOVL6	ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)	2.0317476
ZNF718	null	ZNF718	zinc finger protein 718	2.0311134
PRR7	null	PRR7	proline rich 7 (synaptic)	2.0295687
CAPN9	null	CAPN9	calpain 9	2.0262418
DENND2C	null	DENND2C	DENN/MADD domain containing 2C	2.0251079
MYO1B	null	MYO1B	myosin IB	2.0244534
STMN3	null	STMN3	stathmin-like 3	2.0234506
TMEM117	null	TMEM117	transmembrane protein 117	2.0233731
ICA1L	null	ICA1L	islet cell autoantigen 1,69kDa-like	2.0224679
C10ORF95	null	C10ORF95	chromosome 10 open reading frame 95	2.0222695
PRKAR2B	null	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta	2.0194592
GALK1	null	GALK1	galactokinase 1	2.0160882
SIKE	null	SIKE	-	2.0111341
TFF3	null	TFF3	trefoil factor 3 (intestinal)	2.010624
C14ORF109	null	C14ORF109	chromosome 14 open reading frame 109	2.0106046
SMARCD2	null	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	2.0084941
RERG	null	RERG	RAS-like, estrogen-regulated, growth inhibitor	2.0068133
MAOB	null	MAOB	monoamine oxidase B	2.0049329
KIAA1257 /// LOC6507	null	null	null	2.002145
ARL13B	null	ARL13B	ADP-ribosylation factor-like 13B	1.9974521
MGC33648	null	MGC33648	-	1.9957137
AQP11	null	AQP11	aquaporin 11	1.9952646
BMP4	null	BMP4	bone morphogenetic protein 4	1.9937716
LMTK3	null	LMTK3	lemur tyrosine kinase 3	1.9922045
GPR115	null	GPR115	G protein-coupled receptor 115	1.9908091
TARSL2	null	TARSL2	threonyl-tRNA synthetase-like 2	1.990803
DOCK8	null	DOCK8	dedicator of cytokinesis 8	1.9898574
SYK	null	SYK	spleen tyrosine kinase	1.9880836
PRSS23	null	PRSS23	protease, serine, 23	1.9868836
FGF18	null	FGF18	fibroblast growth factor 18	1.9857134
ENPP1	null	ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1	1.9848434
LOC646903	null	LOC646903	-	1.9819719
GCA	null	GCA	grancalcin, EF-hand calcium binding protein	1.9809791
LARGE	null	LARGE	like-glycosyltransferase	1.9802755
POLR3K	null	POLR3K	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	1.9794724
C17ORF71	null	C17ORF71	chromosome 17 open reading frame 71	1.9774631
FADS1	null	FADS1	fatty acid desaturase 1	1.9765866
MRPS23	null	MRPS23	mitochondrial ribosomal protein S23	1.9758428
NMD3	null	NMD3	NMD3 homolog (S. cerevisiae)	1.9757165
HELLS	null	HELLS	helicase, lymphoid-specific	1.9748884
LOC653890	null	null	null	1.9733092
C12ORF48	null	C12ORF48	chromosome 12 open reading frame 48	1.9727483
PSG9	null	PSG9	pregnancy specific beta-1-glycoprotein 9	1.9715137
CYFIP2	null	CYFIP2	cytoplasmic FMR1 interacting protein 2	1.9700849
CXCL16	null	CXCL16	chemokine (C-X-C motif) ligand 16	1.9698354
RNF43	null	RNF43	ring finger protein 43	1.9695135
SHROOM2	null	SHROOM2	shroom family member 2	1.9691595
E2F8	null	E2F8	E2F transcription factor 8	1.9691405
RPRM	null	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate	1.9683386
HSD17B6	null	HSD17B6	hydroxysteroid (17-beta) dehydrogenase 6	1.9671597
PCBD2	null	PCBD2	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	1.9649447
ME1	null	ME1	malic enzyme 1, NADP(+)-dependent, cytosolic	1.9641227
PITPNC1	null	PITPNC1	phosphatidylinositol transfer protein, cytoplasmic 1	1.9627167
LOC400027	null	LOC400027	-	1.9621792
ATP6V0A2	null	ATP6V0A2	ATPase, H+ transporting, lysosomal V0 subunit a2	1.9612777
AFG3L1	null	AFG3L1	AFG3 ATPase family gene 3-like 1 (S. cerevisiae)	1.9600576
CCDC58	null	CCDC58	coiled-coil domain containing 58	1.9600145
LOC148203	null	null	null	1.9589676
ZNF588	null	ZNF588	zinc finger protein 588	1.9588363
TST	null	TST	thiosulfate sulfurtransferase (rhodanese)	1.9585824
TRIM33	null	TRIM33	tripartite motif-containing 33	1.9573383
LOC642333	null	LOC642333	-	1.9573131
GLIS2	null	GLIS2	GLIS family zinc finger 2	1.9522325
C14ORF138	null	C14ORF138	chromosome 14 open reading frame 138	1.9488235
HOMER2	null	HOMER2	homer homolog 2 (Drosophila)	1.9481531
THRAP2	null	THRAP2	thyroid hormone receptor associated protein 2	1.9430478
MAL2	null	MAL2	mal, T-cell differentiation protein 2	1.9428198
C12ORF5	null	C12ORF5	chromosome 12 open reading frame 5	1.940899
ZNF267	null	ZNF267	zinc finger protein 267	1.9405472
PTGER2	null	PTGER2	prostaglandin E receptor 2 (subtype EP2), 53kDa	1.9400623
LGALS3 /// GALIG	null	null	null	1.9397477
CLEC11A	null	CLEC11A	C-type lectin domain family 11, member A	1.9375876
ZNF703	null	ZNF703	zinc finger protein 703	1.9369594
C2ORF43	null	C2ORF43	chromosome 2 open reading frame 43	1.9362298
NAB2	null	NAB2	NGFI-A binding protein 2 (EGR1 binding protein 2)	1.9354639
RPE /// LOC440001 //	null	null	null	1.9337975
LMBR1	null	LMBR1	limb region 1 homolog (mouse)	1.9332635
LOC402778	null	LOC402778	-	1.9318366
TMEM5	null	TMEM5	transmembrane protein 5	1.9276628
GPR68	null	GPR68	G protein-coupled receptor 68	1.9259808
LOC401097	null	LOC401097	-	1.9256445
STARD10	null	STARD10	START domain containing 10	1.9229041
LEO1	null	LEO1	Leo1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	1.9215437
RHOBTB3	null	RHOBTB3	Rho-related BTB domain containing 3	1.9213173
PPL	null	PPL	periplakin	1.9211899
FBXL16	null	FBXL16	F-box and leucine-rich repeat protein 16	1.9211831
SLC25A30	null	SLC25A30	solute carrier family 25, member 30	1.9206026
FUCA2	null	FUCA2	fucosidase, alpha-L- 2, plasma	1.9204412
PTPRG	null	PTPRG	protein tyrosine phosphatase, receptor type, G	1.9203831
LOC401115	null	LOC401115	-	1.9192009
LOC342918	null	LOC342918	-	1.9188187
LOC348180	null	LOC348180	-	1.918175
MLLT3	null	MLLT3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3	1.9181132
FEZ1	null	FEZ1	fasciculation and elongation protein zeta 1 (zygin I)	1.9145992
ATPAF2	null	ATPAF2	ATP synthase mitochondrial F1 complex assembly factor 2	1.9142421
RHOU	null	RHOU	ras homolog gene family, member U	1.9138875
SUPT4H1	null	SUPT4H1	suppressor of Ty 4 homolog 1 (S. cerevisiae)	1.9126015
KIAA1833	null	KIAA1833	-	1.9097462
LOC283152	null	LOC283152	-	1.9078536
BCMP11	null	BCMP11	-	1.9045192
ANKRD5	null	ANKRD5	ankyrin repeat domain 5	1.903862
NPM3	null	NPM3	nucleophosmin/nucleoplasmin, 3	1.9011469
CGREF1	null	CGREF1	cell growth regulator with EF-hand domain 1	1.8997908
PRKCH	null	PRKCH	protein kinase C, eta	1.8991454
MOSC1	null	MOSC1	MOCO sulphurase C-terminal domain containing 1	1.8985873
C3ORF31	null	C3ORF31	chromosome 3 open reading frame 31	1.8984785
SPATA9	null	SPATA9	spermatogenesis associated 9	1.8958737
LOC144997	null	null	null	1.894973
BOLA1	null	BOLA1	bolA homolog 1 (E. coli)	1.8942474
DYNLL2	null	DYNLL2	dynein, light chain, LC8-type 2	1.8917941
RPL22L1 /// LOC44099	null	null	null	1.8907608
C19ORF39	null	C19ORF39	chromosome 19 open reading frame 39	1.8886395
HIST1H2BC	null	HIST1H2BC	histone cluster 1, H2bc	1.887706
KALRN	null	KALRN	kalirin, RhoGEF kinase	1.8875598
CHMP4A /// MDP-1	null	null	null	1.8875058
KRT13	null	KRT13	keratin 13	1.8846973
PPAPDC2	null	PPAPDC2	phosphatidic acid phosphatase type 2 domain containing 2	1.8832806
TPD52L1	null	TPD52L1	tumor protein D52-like 1	1.8823564
LOC201895	null	null	null	1.8811523
NNT	null	NNT	nicotinamide nucleotide transhydrogenase	1.8784407
PPCDC	null	PPCDC	phosphopantothenoylcysteine decarboxylase	1.8756009
LOC116236	null	LOC116236	-	1.8696802
PTRH2	null	PTRH2	peptidyl-tRNA hydrolase 2	1.8690845
METTL6	null	METTL6	methyltransferase like 6	1.8679926
SGK3	null	SGK3	serum/glucocorticoid regulated kinase family, member 3	1.8679531
LOC283404	null	LOC283404	-	1.8660462
EIF1AY	null	EIF1AY	eukaryotic translation initiation factor 1A, Y-linked	1.8650429
WDHD1	null	WDHD1	WD repeat and HMG-box DNA binding protein 1	1.8647319
LRCH1	null	LRCH1	leucine-rich repeats and calponin homology (CH) domain containing 1	1.8635682
FLJ39349	null	FLJ39349	-	1.8626392
HSDL1	null	HSDL1	hydroxysteroid dehydrogenase like 1	1.8606406
SERPINB1	null	SERPINB1	serpin peptidase inhibitor, clade B (ovalbumin), member 1	1.860457
SPPL2A	null	SPPL2A	-	1.8603752
ZFP90	null	ZFP90	zinc finger protein 90 homolog (mouse)	1.8600726
MLKL	null	MLKL	mixed lineage kinase domain-like	1.8591777
NUP210	null	NUP210	nucleoporin 210kDa	1.8587388
PHF15	null	PHF15	PHD finger protein 15	1.8586134
COL18A1	null	COL18A1	collagen, type XVIII, alpha 1	1.8574156
HIST1H4D	null	HIST1H4D	histone cluster 1, H4d	1.85691
DIP13B	null	DIP13B	-	1.8563846
IFT57	null	IFT57	intraflagellar transport 57 homolog (Chlamydomonas)	1.8556519
LOC286440	null	LOC286440	-	1.8549498
GULP1	null	GULP1	GULP, engulfment adaptor PTB domain containing 1	1.8537446
G6PD	null	G6PD	glucose-6-phosphate dehydrogenase	1.8531841
WDR52	null	WDR52	WD repeat domain 52	1.852086
LOC205251	null	LOC205251	-	1.8506329
SYT1	null	SYT1	synaptotagmin I	1.8497086
PDE8A	null	PDE8A	phosphodiesterase 8A	1.8488413
BHLHB9	null	BHLHB9	basic helix-loop-helix domain containing, class B, 9	1.8479887
DEGS2	null	DEGS2	degenerative spermatocyte homolog 2, lipid desaturase (Drosophila)	1.8463306
FBXO36	null	FBXO36	F-box protein 36	1.8447812
GEMIN5	null	GEMIN5	gem (nuclear organelle) associated protein 5	1.8446099
SLC16A14	null	SLC16A14	solute carrier family 16, member 14 (monocarboxylic acid transporter 14)	1.8441598
HOOK1	null	HOOK1	hook homolog 1 (Drosophila)	1.8439355
SIVA	null	SIVA	-	1.8438001
AKR1CL2	null	AKR1CL2	aldo-keto reductase family 1, member C-like 2	1.8430111
NUPL1	null	NUPL1	nucleoporin like 1	1.8419948
KCNJ3	null	KCNJ3	potassium inwardly-rectifying channel, subfamily J, member 3	1.8414506
C9ORF126	null	C9ORF126	chromosome 9 open reading frame 126	1.8411103
SGCB	null	SGCB	sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)	1.8405461
NUDT14	null	NUDT14	nudix (nucleoside diphosphate linked moiety X)-type motif 14	1.84046
GOLT1A	null	GOLT1A	golgi transport 1 homolog A (S. cerevisiae)	1.8395152
RASSF8	null	RASSF8	Ras association (RalGDS/AF-6) domain family 8	1.8390633
ACOT4	null	ACOT4	acyl-CoA thioesterase 4	1.837383
HIST1H4K /// HIST1H4	null	null	null	1.8373247
RFC5	null	RFC5	replication factor C (activator 1) 5, 36.5kDa	1.837174
APH1B	null	APH1B	anterior pharynx defective 1 homolog B (C. elegans)	1.8366976
LOXL1	null	LOXL1	lysyl oxidase-like 1	1.8351485
PISD	null	PISD	phosphatidylserine decarboxylase	1.8324766
EIF2B2	null	EIF2B2	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa	1.8316462
TIMM8A	null	TIMM8A	translocase of inner mitochondrial membrane 8 homolog A (yeast)	1.8308785
COL21A1	null	COL21A1	collagen, type XXI, alpha 1	1.8303585
C17ORF76	null	C17ORF76	chromosome 17 open reading frame 76	1.8303162
KIAA1324	null	KIAA1324	KIAA1324	1.8296652
TMEM49 /// MIRN21	null	null	null	1.8291248
GLT28D1	null	GLT28D1	glycosyltransferase 28 domain containing 1	1.8289053
LOC255512	null	LOC255512	-	1.8281341
S100A14	null	S100A14	S100 calcium binding protein A14	1.8278773
MID2	null	MID2	midline 2	1.827867
CCDC57	null	CCDC57	coiled-coil domain containing 57	1.8259373
GPR87	null	GPR87	G protein-coupled receptor 87	1.8252585
HIST2H4 /// H4/O ///	null	null	null	1.8223723
THRAP1	null	THRAP1	thyroid hormone receptor associated protein 1	1.8209128
HRSP12	null	HRSP12	heat-responsive protein 12	1.8208334
GLCCI1	null	GLCCI1	glucocorticoid induced transcript 1	1.8198271
FAM26B	null	FAM26B	family with sequence similarity 26, member B	1.8195727
LOC648473	null	LOC648473	-	1.8193877
SAP30BP	null	SAP30BP	SAP30 binding protein	1.8182704
CXORF10 /// LOC64817	null	null	null	1.81699
KHK	null	KHK	ketohexokinase (fructokinase)	1.8104346
ZNF114	null	ZNF114	zinc finger protein 114	1.8098592
KIAA0953	null	KIAA0953	KIAA0953	1.8091723
LOC93349	null	LOC93349	-	1.8085487
SLC19A2	null	SLC19A2	solute carrier family 19 (thiamine transporter), member 2	1.8079641
OSBPL7	null	OSBPL7	oxysterol binding protein-like 7	1.8075755
RBPMS	null	RBPMS	RNA binding protein with multiple splicing	1.8075
QPCT	null	QPCT	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)	1.8066183
GSTZ1	null	GSTZ1	glutathione transferase zeta 1 (maleylacetoacetate isomerase)	1.8058126
POLG2	null	POLG2	polymerase (DNA directed), gamma 2, accessory subunit	1.805456
TASP1	null	TASP1	taspase, threonine aspartase, 1	1.8031399
ZIC2	null	ZIC2	Zic family member 2 (odd-paired homolog, Drosophila)	1.8025329
IGFL2	null	IGFL2	IGF-like family member 2	1.8020525
DNM1	null	DNM1	dynamin 1	1.8002669
KIAA0672	null	KIAA0672	-	1.7997365
ADSSL1	null	ADSSL1	adenylosuccinate synthase like 1	1.7993098
C14ORF132	null	C14ORF132	chromosome 14 open reading frame 132	1.7984915
PDK3	null	PDK3	pyruvate dehydrogenase kinase, isozyme 3	1.7970626
