NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
FBXL16	null	FBXL16	F-box and leucine-rich repeat protein 16	2.8424823
FAM117A	null	FAM117A	family with sequence similarity 117, member A	2.8409119
CXCR4	null	CXCR4	chemokine (C-X-C motif) receptor 4	2.8403392
DEGS1	null	DEGS1	degenerative spermatocyte homolog 1, lipid desaturase (Drosophila)	2.8403342
GRB2	null	GRB2	growth factor receptor-bound protein 2	2.8367152
AQP11	null	AQP11	aquaporin 11	2.8351865
OSBPL6	null	OSBPL6	oxysterol binding protein-like 6	2.8338344
ZNF75	null	ZNF75	zinc finger protein 75 (D8C6)	2.830329
UBL4A	null	UBL4A	ubiquitin-like 4A	2.8273635
SEMA4A	null	SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	2.8192587
MYO5B	null	MYO5B	myosin VB	2.8175178
F8A1	null	F8A1	coagulation factor VIII-associated (intronic transcript) 1	2.8133578
ENO2	null	ENO2	enolase 2 (gamma, neuronal)	2.8092463
DGKH	null	DGKH	diacylglycerol kinase, eta	2.8014743
BRCC3	null	BRCC3	BRCA1/BRCA2-containing complex, subunit 3	2.8008215
CAB39L	null	CAB39L	calcium binding protein 39-like	2.7989337
STC1	null	STC1	stanniocalcin 1	2.7940965
LOC440993	null	LOC440993	-	2.7887304
ERBB3	null	ERBB3	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	2.7814941
TRPS1	null	TRPS1	trichorhinophalangeal syndrome I	2.776444
PRICKLE2	null	PRICKLE2	prickle homolog 2 (Drosophila)	2.7756093
KIF26A	null	KIF26A	kinesin family member 26A	2.774439
C9ORF142	null	C9ORF142	chromosome 9 open reading frame 142	2.77428
KIAA1244	null	KIAA1244	KIAA1244	2.7734454
MIF4GD	null	MIF4GD	MIF4G domain containing	2.7724147
JAG2	null	JAG2	jagged 2	2.76749
MGC33212	null	MGC33212	-	2.7672646
IRS1	null	IRS1	insulin receptor substrate 1	2.765437
HIST3H2A	null	HIST3H2A	histone cluster 3, H2a	2.759763
GPD1L	null	GPD1L	glycerol-3-phosphate dehydrogenase 1-like	2.7578738
PRSS16	null	PRSS16	protease, serine, 16 (thymus)	2.7542014
LOC388743	null	LOC388743	-	2.7513304
ZNF467	null	ZNF467	zinc finger protein 467	2.750543
C18ORF54	null	C18ORF54	chromosome 18 open reading frame 54	2.7445068
SEPT1	null	SEPT1	septin 1	2.743813
DHRS12	null	DHRS12	dehydrogenase/reductase (SDR family) member 12	2.7403114
NANOS1	null	NANOS1	nanos homolog 1 (Drosophila)	2.7389696
EPN3	null	EPN3	epsin 3	2.7376492
CCND1	null	CCND1	cyclin D1	2.7376232
GALK2	null	GALK2	galactokinase 2	2.735718
KIAA0495	null	KIAA0495	-	2.7342484
RABEP2 /// LOC652743	null	null	null	2.7336297
CLEC3B	null	CLEC3B	C-type lectin domain family 3, member B	2.7237346
PRICKLE1	null	PRICKLE1	prickle homolog 1 (Drosophila)	2.7215858
HELZ	null	HELZ	helicase with zinc finger	2.7194164
ATF7IP2	null	ATF7IP2	activating transcription factor 7 interacting protein 2	2.7182877
MAML3	null	MAML3	mastermind-like 3 (Drosophila)	2.7169967
LDHC	null	LDHC	lactate dehydrogenase C	2.7141807
PLEKHF2	null	PLEKHF2	pleckstrin homology domain containing, family F (with FYVE domain) member 2	2.7134013
HIRIP3	null	HIRIP3	HIRA interacting protein 3	2.713124
DEAF1	null	DEAF1	deformed epidermal autoregulatory factor 1 (Drosophila)	2.7070804
INTS6	null	INTS6	integrator complex subunit 6	2.7036448
LY6G5C	null	LY6G5C	lymphocyte antigen 6 complex, locus G5C	2.7028215
PHOSPHO2	null	PHOSPHO2	phosphatase, orphan 2	2.6982975
ZNF649	null	ZNF649	zinc finger protein 649	2.6948118
TMEM25	null	TMEM25	transmembrane protein 25	2.6898263
HIST1H2BG	null	HIST1H2BG	histone cluster 1, H2bg	2.689411
PBX1	null	PBX1	pre-B-cell leukemia transcription factor 1	2.6883287
GCAT	null	GCAT	glycine C-acetyltransferase (2-amino-3-ketobutyrate coenzyme A ligase)	2.6869562
XBP1	null	XBP1	X-box binding protein 1	2.6858723
SLC25A21	null	SLC25A21	solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21	2.6843991
C12ORF34	null	C12ORF34	chromosome 12 open reading frame 34	2.6789107
TPST2	null	TPST2	tyrosylprotein sulfotransferase 2	2.6737473
ELAVL2	null	ELAVL2	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)	2.6659503
RICS	null	RICS	-	2.6656864
ISG15	null	ISG15	ISG15 ubiquitin-like modifier	2.6618466
GSTO2	null	GSTO2	glutathione S-transferase omega 2	2.6603622
SLC35D1	null	SLC35D1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	2.6567333
FLJ42562	null	FLJ42562	-	2.6527796
EXPH5	null	EXPH5	exophilin 5	2.6369166
SMARCD3	null	SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	2.6340127
ELMO3	null	ELMO3	engulfment and cell motility 3	2.632421
LOC339975	null	LOC339975	-	2.6309528
ZMAT4	null	ZMAT4	zinc finger, matrin type 4	2.6308737
TSPAN15	null	TSPAN15	tetraspanin 15	2.629989
MAST4	null	MAST4	microtubule associated serine/threonine kinase family member 4	2.6291134
OSBPL5	null	OSBPL5	oxysterol binding protein-like 5	2.6245055
GARNL3	null	GARNL3	GTPase activating Rap/RanGAP domain-like 3	2.623471
P2RY6	null	P2RY6	pyrimidinergic receptor P2Y, G-protein coupled, 6	2.6211712
PDE4B	null	PDE4B	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)	2.6201572
ZNF678	null	ZNF678	zinc finger protein 678	2.6181147
F12	null	F12	coagulation factor XII (Hageman factor)	2.616907
GLRB	null	GLRB	glycine receptor, beta	2.6153164
EGFLAM	null	EGFLAM	EGF-like, fibronectin type III and laminin G domains	2.614601
ZNRF2	null	ZNRF2	zinc and ring finger 2	2.6121674
MANSC1	null	MANSC1	MANSC domain containing 1	2.6118085
RUTBC3	null	RUTBC3	RUN and TBC1 domain containing 3	2.6091347
RP11-125A7.3	null	RP11-125A7.3	-	2.604577
DNAJC17	null	DNAJC17	DnaJ (Hsp40) homolog, subfamily C, member 17	2.6035843
LOC645030	null	LOC645030	-	2.5998335
USP37	null	USP37	ubiquitin specific peptidase 37	2.599442
ARHGAP8	null	ARHGAP8	Rho GTPase activating protein 8	2.5982432
RHOU	null	RHOU	ras homolog gene family, member U	2.5952225
SPHAR	null	SPHAR	-	2.595058
RABL4	null	RABL4	RAB, member of RAS oncogene family-like 4	2.5899198
HIST1H1D	null	HIST1H1D	histone cluster 1, H1d	2.5889053
KCTD2	null	KCTD2	potassium channel tetramerisation domain containing 2	2.5885563
LOC283508	null	LOC283508	-	2.5876164
SRG	null	SRG	-	2.5859973
RP11-647M7.1	null	null	null	2.5855203
KIAA1257 /// LOC6507	null	null	null	2.5828094
ELL3	null	ELL3	elongation factor RNA polymerase II-like 3	2.576687
ZNF785	null	ZNF785	zinc finger protein 785	2.5761733
BBOX1	null	BBOX1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1	2.5677893
RAPGEF5	null	RAPGEF5	Rap guanine nucleotide exchange factor (GEF) 5	2.56196
TMEM79	null	TMEM79	transmembrane protein 79	2.5604572
KIAA1450	null	KIAA1450	-	2.5575373
DALRD3	null	DALRD3	DALR anticodon binding domain containing 3	2.551574
NPDC1	null	NPDC1	neural proliferation, differentiation and control, 1	2.55076
LASS6	null	LASS6	LAG1 homolog, ceramide synthase 6 (S. cerevisiae)	2.55039
DBP	null	DBP	D site of albumin promoter (albumin D-box) binding protein	2.5488858
HN1	null	HN1	hematological and neurological expressed 1	2.542663
NBL1	null	NBL1	neuroblastoma, suppression of tumorigenicity 1	2.540105
LOC285682	null	null	null	2.539064
PECI	null	PECI	peroxisomal D3,D2-enoyl-CoA isomerase	2.5363884
NUDT4 /// NUDT4P1	null	null	null	2.536234
KIAA1370	null	KIAA1370	KIAA1370	2.53539
TM4SF1	null	TM4SF1	transmembrane 4 L six family member 1	2.5343745
ASPH	null	ASPH	aspartate beta-hydroxylase	2.5318413
TRMU	null	TRMU	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	2.5306888
FLJ44186	null	FLJ44186	-	2.5286222
C9ORF82	null	C9ORF82	chromosome 9 open reading frame 82	2.528195
C21ORF121	null	C21ORF121	chromosome 21 open reading frame 121	2.521584
TBX3	null	TBX3	T-box 3 (ulnar mammary syndrome)	2.5200064
GSTCD	null	GSTCD	glutathione S-transferase, C-terminal domain containing	2.5196102
CMTM8	null	CMTM8	CKLF-like MARVEL transmembrane domain containing 8	2.5189428
HIST1H2BO	null	HIST1H2BO	histone cluster 1, H2bo	2.5166605
C9ORF91	null	C9ORF91	chromosome 9 open reading frame 91	2.5164247
SCYL3	null	SCYL3	SCY1-like 3 (S. cerevisiae)	2.5160208
MAL2	null	MAL2	mal, T-cell differentiation protein 2	2.5144942
ITPKB	null	ITPKB	inositol 1,4,5-trisphosphate 3-kinase B	2.5061529
IL1R2	null	IL1R2	interleukin 1 receptor, type II	2.505427
BIK	null	BIK	BCL2-interacting killer (apoptosis-inducing)	2.5033765
KIAA0703	null	KIAA0703	-	2.5016513
ZCCHC2	null	ZCCHC2	zinc finger, CCHC domain containing 2	2.4958003
KIAA0984	null	KIAA0984	-	2.4950504
LOC284926	null	LOC284926	-	2.4944293
PPP1R3D	null	PPP1R3D	protein phosphatase 1, regulatory subunit 3D	2.4940126
ANKRD20A1 /// C21ORF	null	null	null	2.492066
HIST1H2AE	null	HIST1H2AE	histone cluster 1, H2ae	2.481909
HOXC11	null	HOXC11	homeobox C11	2.4797082
SUHW4	null	SUHW4	suppressor of hairy wing homolog 4 (Drosophila)	2.4790337
C15ORF28	null	C15ORF28	chromosome 15 open reading frame 28	2.4748986
D2HGDH /// LOC653477	null	null	null	2.4747992
SPINT1	null	SPINT1	serine peptidase inhibitor, Kunitz type 1	2.4742918
ZNF30	null	ZNF30	zinc finger protein 30	2.4705963
TTC12	null	TTC12	tetratricopeptide repeat domain 12	2.4648256
MLPH	null	MLPH	melanophilin	2.461662
C9ORF140	null	C9ORF140	chromosome 9 open reading frame 140	2.4555047
FUNDC2	null	FUNDC2	FUN14 domain containing 2	2.4544065
KIAA1840	null	KIAA1840	KIAA1840	2.4515636
HES6	null	HES6	hairy and enhancer of split 6 (Drosophila)	2.4501498
VDR	null	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor	2.4492319
LOC642626	null	null	null	2.4476624
GNAI1	null	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1	2.443397
CCDC39	null	CCDC39	coiled-coil domain containing 39	2.4432313
NUDT4	null	NUDT4	nudix (nucleoside diphosphate linked moiety X)-type motif 4	2.4420578
C11ORF54	null	C11ORF54	chromosome 11 open reading frame 54	2.4419694
REN	null	REN	renin	2.4400382
SHROOM2	null	SHROOM2	shroom family member 2	2.437049
CCDC45	null	CCDC45	coiled-coil domain containing 45	2.4362059
RAP1GAP	null	RAP1GAP	RAP1 GTPase activating protein	2.4296641
NUDT12	null	NUDT12	nudix (nucleoside diphosphate linked moiety X)-type motif 12	2.4203916
C20ORF55	null	C20ORF55	chromosome 20 open reading frame 55	2.419482
NETO2	null	NETO2	neuropilin (NRP) and tolloid (TLL)-like 2	2.4192169
FXYD3	null	FXYD3	FXYD domain containing ion transport regulator 3	2.4192111
IRX4	null	IRX4	iroquois homeobox protein 4	2.4150326
ZNF682	null	ZNF682	zinc finger protein 682	2.4144127
PPP2R2C	null	PPP2R2C	protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), gamma isoform	2.4140067
NEK3	null	NEK3	NIMA (never in mitosis gene a)-related kinase 3	2.4108539
LRP5L	null	LRP5L	low density lipoprotein receptor-related protein 5-like	2.4095097
DIXDC1	null	DIXDC1	DIX domain containing 1	2.4072254
CASD1	null	CASD1	CAS1 domain containing 1	2.4054306
KIAA1666 /// LOC1502	null	null	null	2.4052343
FAM3A	null	FAM3A	family with sequence similarity 3, member A	2.4008584
PPARD	null	PPARD	peroxisome proliferative activated receptor, delta	2.4003036
ZYG11A	null	ZYG11A	zyg-11 homolog A (C. elegans)	2.3972573
C1ORF57	null	C1ORF57	chromosome 1 open reading frame 57	2.3968716
CSAD	null	CSAD	cysteine sulfinic acid decarboxylase	2.3931963
NUP85	null	NUP85	nucleoporin 85kDa	2.3921425
CAMK2N1	null	CAMK2N1	calcium/calmodulin-dependent protein kinase II inhibitor 1	2.3913167
ECHDC1	null	ECHDC1	enoyl Coenzyme A hydratase domain containing 1	2.387042
EEF1A2	null	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	2.3859015
PVALB	null	PVALB	parvalbumin	2.3820238
SLC35A1	null	SLC35A1	solute carrier family 35 (CMP-sialic acid transporter), member A1	2.378078
OBSL1	null	OBSL1	obscurin-like 1	2.3731546
FALZ	null	FALZ	fetal Alzheimer antigen	2.372857
ZNF714	null	ZNF714	zinc finger protein 714	2.3712656
KCNK1	null	KCNK1	potassium channel, subfamily K, member 1	2.3675478
SMAD6	null	SMAD6	SMAD, mothers against DPP homolog 6 (Drosophila)	2.3666432
MGC15634	null	MGC15634	-	2.3652844
LOC286467 /// LOC644	null	null	null	2.3589482
VAMP8	null	VAMP8	vesicle-associated membrane protein 8 (endobrevin)	2.3588269
SOX11	null	SOX11	SRY (sex determining region Y)-box 11	2.3582706
USP51	null	USP51	ubiquitin specific peptidase 51	2.3563557
CHST11	null	CHST11	carbohydrate (chondroitin 4) sulfotransferase 11	2.3549724
LOC646927	null	LOC646927	-	2.352023
TIAM1	null	TIAM1	T-cell lymphoma invasion and metastasis 1	2.351866
DNASE2B	null	DNASE2B	deoxyribonuclease II beta	2.3517258
FANCM	null	FANCM	Fanconi anemia, complementation group M	2.3500104
FAM84B	null	FAM84B	family with sequence similarity 84, member B	2.3492353
CLDN3	null	CLDN3	claudin 3	2.3423557
SEMA3F	null	SEMA3F	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	2.3393586
LOC143941	null	LOC143941	-	2.338478
C20ORF133	null	C20ORF133	chromosome 20 open reading frame 133	2.3383296
GRHL1	null	GRHL1	grainyhead-like 1 (Drosophila)	2.3378222
NT5C	null	NT5C	5', 3'-nucleotidase, cytosolic	2.3371577
PLCH1	null	PLCH1	phospholipase C, eta 1	2.3322005
TRPM4	null	TRPM4	transient receptor potential cation channel, subfamily M, member 4	2.3322
NCDN	null	NCDN	neurochondrin	2.3307352
SLC22A18	null	SLC22A18	solute carrier family 22 (organic cation transporter), member 18	2.3290017
CISH	null	CISH	cytokine inducible SH2-containing protein	2.3273597
JDP2	null	JDP2	-	2.327332
ICA1	null	ICA1	islet cell autoantigen 1, 69kDa	2.326213
C5ORF13	null	C5ORF13	chromosome 5 open reading frame 13	2.3251305
TMEM144	null	TMEM144	transmembrane protein 144	2.324953
HIST1H3B	null	HIST1H3B	histone cluster 1, H3b	2.323385
KIF22	null	KIF22	kinesin family member 22	2.3201528
TOMM40L	null	TOMM40L	translocase of outer mitochondrial membrane 40 homolog-like (yeast)	2.3177307
PARD3B	null	PARD3B	par-3 partitioning defective 3 homolog B (C. elegans)	2.3145492
ZNF569	null	ZNF569	zinc finger protein 569	2.3097734
ATG9B	null	ATG9B	ATG9 autophagy related 9 homolog B (S. cerevisiae)	2.3093624
FTSJ3	null	FTSJ3	FtsJ homolog 3 (E. coli)	2.3047383
KRTAP4-7	null	KRTAP4-7	keratin associated protein 4-7	2.3037426
LOC643918 /// LOC647	null	null	null	2.3026426
MRPS7	null	MRPS7	mitochondrial ribosomal protein S7	2.2957785
SPTLC2	null	SPTLC2	serine palmitoyltransferase, long chain base subunit 2	2.2943664
LOC283666	null	LOC283666	-	2.2856503
CRYBB2	null	CRYBB2	crystallin, beta B2	2.2855246
PRSS8	null	PRSS8	protease, serine, 8 (prostasin)	2.284984
FLJ32065	null	FLJ32065	-	2.2842522
CRIP1	null	CRIP1	cysteine-rich protein 1 (intestinal)	2.281582
ARHGAP8 /// LOC55315	null	null	null	2.2801778
EIF2B5	null	EIF2B5	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	2.2796369
DUSP2	null	DUSP2	dual specificity phosphatase 2	2.279184
HIST1H2AG	null	HIST1H2AG	histone cluster 1, H2ag	2.2768345
ZNF175	null	ZNF175	zinc finger protein 175	2.2759404
FLJ23861	null	FLJ23861	-	2.2731676
DCXR	null	DCXR	dicarbonyl/L-xylulose reductase	2.2708588
LOC641944 /// LOC645	null	null	null	2.2705872
BAZ2B	null	BAZ2B	bromodomain adjacent to zinc finger domain, 2B	2.2705078
TSC22D3	null	TSC22D3	TSC22 domain family, member 3	2.2703934
ATP6V1G2	null	ATP6V1G2	ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G2	2.2684817
RTBDN	null	RTBDN	retbindin	2.2677286
SLC10A3	null	SLC10A3	solute carrier family 10 (sodium/bile acid cotransporter family), member 3	2.2674341
ROGDI	null	ROGDI	rogdi homolog (Drosophila)	2.264951
OSBPL7	null	OSBPL7	oxysterol binding protein-like 7	2.2643952
LOC284019	null	LOC284019	-	2.2629855
CYP2E1	null	CYP2E1	cytochrome P450, family 2, subfamily E, polypeptide 1	2.2626405
MAP9	null	MAP9	microtubule-associated protein 9	2.2623935
ROBO1	null	ROBO1	roundabout, axon guidance receptor, homolog 1 (Drosophila)	2.258189
ZNF382	null	ZNF382	zinc finger protein 382	2.256978
ME3	null	ME3	malic enzyme 3, NADP(+)-dependent, mitochondrial	2.2556589
ECGF1	null	ECGF1	endothelial cell growth factor 1 (platelet-derived)	2.2527454
DUSP5	null	DUSP5	dual specificity phosphatase 5	2.2522764
C16ORF75	null	C16ORF75	chromosome 16 open reading frame 75	2.2502
SCCPDH	null	SCCPDH	saccharopine dehydrogenase (putative)	2.2487168
FAM7A2	null	FAM7A2	family with sequence similarity 7, member A2	2.2461176
MAPK13	null	MAPK13	mitogen-activated protein kinase 13	2.2459998
CCDC11	null	CCDC11	coiled-coil domain containing 11	2.244653
FBXW10	null	FBXW10	F-box and WD-40 domain protein 10	2.2437856
AMDD	null	AMDD	amidase domain containing	2.2433932
GPRC5C	null	GPRC5C	G protein-coupled receptor, family C, group 5, member C	2.2419815
LDOC1	null	LDOC1	leucine zipper, down-regulated in cancer 1	2.2410352
RFFL	null	RFFL	ring finger and FYVE-like domain containing 1	2.2405756
LCMT2	null	LCMT2	leucine carboxyl methyltransferase 2	2.2378943
SLC9A5	null	SLC9A5	solute carrier family 9 (sodium/hydrogen exchanger), member 5	2.2353003
CXADR	null	CXADR	coxsackie virus and adenovirus receptor	2.2333891
C9ORF152	null	C9ORF152	chromosome 9 open reading frame 152	2.2323089
AMIGO2	null	AMIGO2	adhesion molecule with Ig-like domain 2	2.230642
UEVLD	null	UEVLD	UEV and lactate/malate dehyrogenase domains	2.2304058
METTL8	null	METTL8	methyltransferase like 8	2.228391
OSGIN2	null	OSGIN2	oxidative stress induced growth inhibitor family member 2	2.2268894
FLJ43489	null	FLJ43489	-	2.2249012
PDZD2	null	PDZD2	PDZ domain containing 2	2.221187
TMTC2	null	TMTC2	transmembrane and tetratricopeptide repeat containing 2	2.220306
ANKRD34	null	ANKRD34	ankyrin repeat domain 34	2.213178
CACNA1D	null	CACNA1D	calcium channel, voltage-dependent, L type, alpha 1D subunit	2.2114615
NBEA	null	NBEA	neurobeachin	2.2104783
TSHZ1	null	TSHZ1	teashirt family zinc finger 1	2.2033257
FAM50A	null	FAM50A	family with sequence similarity 50, member A	2.2029405
LOC91689	null	null	null	2.2017956
LOC286272	null	LOC286272	-	2.1987152
CTDSP1	null	CTDSP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1	2.198449
ZNF688	null	ZNF688	zinc finger protein 688	2.1980424
EFHD1	null	EFHD1	EF-hand domain family, member D1	2.1966121
PLEKHA6	null	PLEKHA6	pleckstrin homology domain containing, family A member 6	2.1964607
ALB	null	ALB	albumin	2.1956623
ACTR3B /// LOC653857	null	null	null	2.1937914
PIK3R3	null	PIK3R3	phosphoinositide-3-kinase, regulatory subunit 3 (p55, gamma)	2.1935453
ENTPD2	null	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2	2.1925936
SIGIRR	null	SIGIRR	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	2.19257
TMEM141	null	TMEM141	transmembrane protein 141	2.1923368
PFKFB1	null	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	2.1922824
RND1	null	RND1	Rho family GTPase 1	2.1839283
C19ORF57	null	C19ORF57	chromosome 19 open reading frame 57	2.1826746
VMO1	null	VMO1	vitelline membrane outer layer 1 homolog (chicken)	2.1819034
CCDC125	null	CCDC125	coiled-coil domain containing 125	2.1813266
LIN9	null	LIN9	lin-9 homolog (C. elegans)	2.1806104
SLC22A17	null	SLC22A17	solute carrier family 22 (organic cation transporter), member 17	2.1802895
TREX2 /// UIP1	null	null	null	2.1799202
NARG1L	null	NARG1L	NMDA receptor regulated 1-like	2.178769
HK2	null	HK2	hexokinase 2	2.1786666
GCH1	null	GCH1	GTP cyclohydrolase 1 (dopa-responsive dystonia)	2.1783948
B4GALNT2	null	B4GALNT2	beta-1,4-N-acetyl-galactosaminyl transferase 2	2.1777706
CTA-250D10.11	null	null	null	2.176844
SLC27A2	null	SLC27A2	solute carrier family 27 (fatty acid transporter), member 2	2.175112
PAX9	null	PAX9	paired box gene 9	2.172406
TMEM150	null	TMEM150	transmembrane protein 150	2.1716137
ATP6AP1	null	ATP6AP1	ATPase, H+ transporting, lysosomal accessory protein 1	2.171212
RAP2C	null	RAP2C	RAP2C, member of RAS oncogene family	2.1703799
TMEM134	null	TMEM134	transmembrane protein 134	2.1685383
APTX	null	APTX	aprataxin	2.1663477
GALNAC4S-6ST	null	GALNAC4S-6ST	-	2.1662936
TMPRSS13	null	TMPRSS13	transmembrane protease, serine 13	2.1640775
ACSL1	null	ACSL1	acyl-CoA synthetase long-chain family member 1	2.162508
C9ORF86	null	C9ORF86	chromosome 9 open reading frame 86	2.1610909
MIPEP	null	MIPEP	mitochondrial intermediate peptidase	2.1596098
SLC25A30	null	SLC25A30	solute carrier family 25, member 30	2.158761
EMD	null	EMD	emerin (Emery-Dreifuss muscular dystrophy)	2.1584268
ARMCX3	null	ARMCX3	armadillo repeat containing, X-linked 3	2.15732
EHMT1	null	EHMT1	euchromatic histone-lysine N-methyltransferase 1	2.154822
RABL3 /// LOC653256	null	null	null	2.1504984
SETDB2	null	SETDB2	SET domain, bifurcated 2	2.150362
HIST1H4K /// HIST1H4	null	null	null	2.1501753
SCLT1	null	SCLT1	sodium channel and clathrin linker 1	2.1488395
ZFP36L2	null	ZFP36L2	zinc finger protein 36, C3H type-like 2	2.1485806
DLX4	null	DLX4	distal-less homeobox 4	2.148257
TFPT	null	TFPT	TCF3 (E2A) fusion partner (in childhood Leukemia)	2.146794
