NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
TGM2	null	TGM2	transglutaminase 2 (C polypeptide, protein-glutamine-gamma-glutamyltransferase)	3.9448383
TIMP3	null	TIMP3	TIMP metallopeptidase inhibitor 3 (Sorsby fundus dystrophy, pseudoinflammatory)	3.9395142
TUBA3	null	TUBA3	-	3.9379506
PMP22	null	PMP22	peripheral myelin protein 22	3.9275382
TWIST2	null	TWIST2	twist homolog 2 (Drosophila)	3.9223607
TGFBI	null	TGFBI	transforming growth factor, beta-induced, 68kDa	3.921301
SFRP4	null	SFRP4	secreted frizzled-related protein 4	3.9207158
FLJ12684	null	FLJ12684	-	3.918883
FLJ20518	null	FLJ20518	-	3.91823
KLB	null	KLB	klotho beta	3.9122488
CAV1	null	CAV1	caveolin 1, caveolae protein, 22kDa	3.9120157
ANTXR1	null	ANTXR1	anthrax toxin receptor 1	3.9038513
ST6GALNAC5	null	ST6GALNAC5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	3.8965204
CHMP4C	null	CHMP4C	chromatin modifying protein 4C	3.8913963
LOC647248 /// LOC647	null	null	null	3.8910055
CA2	null	CA2	carbonic anhydrase II	3.888453
LOC642626	null	null	null	3.8855333
MMP2	null	MMP2	matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)	3.880933
LYPD1	null	LYPD1	LY6/PLAUR domain containing 1	3.8781347
GAS1	null	GAS1	growth arrest-specific 1	3.8751707
MX1	null	MX1	myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)	3.872148
FLJ31659	null	FLJ31659	-	3.8712854
PALLD	null	PALLD	palladin, cytoskeletal associated protein	3.8710616
LOC441453	null	LOC441453	-	3.8704824
IL7	null	IL7	interleukin 7	3.8670802
LOC144501	null	null	null	3.8647733
LARP6	null	LARP6	La ribonucleoprotein domain family, member 6	3.8585222
MBD3L2	null	MBD3L2	methyl-CpG binding domain protein 3-like 2	3.8576748
LOC285535	null	LOC285535	-	3.851111
LOC439949	null	LOC439949	-	3.8482363
ELL2	null	ELL2	elongation factor, RNA polymerase II, 2	3.824718
NEGR1	null	NEGR1	neuronal growth regulator 1	3.8164458
CRABP1	null	CRABP1	cellular retinoic acid binding protein 1	3.8148117
WASPIP	null	WASPIP	Wiskott-Aldrich syndrome protein interacting protein	3.8049946
HIST1H1C	null	HIST1H1C	histone cluster 1, H1c	3.8049903
CAND2	null	CAND2	cullin-associated and neddylation-dissociated 2 (putative)	3.8044949
TGFA	null	TGFA	transforming growth factor, alpha	3.8020613
NBEA	null	NBEA	neurobeachin	3.800242
SLC16A7	null	SLC16A7	solute carrier family 16, member 7 (monocarboxylic acid transporter 2)	3.7903159
SCHIP1	null	SCHIP1	schwannomin interacting protein 1	3.784884
ZIK1	null	ZIK1	zinc finger protein interacting with K protein 1 homolog (mouse)	3.7809634
C20ORF112	null	C20ORF112	chromosome 20 open reading frame 112	3.7756302
FLJ43339	null	FLJ43339	-	3.7668462
IGFBP6	null	IGFBP6	insulin-like growth factor binding protein 6	3.7607753
IGF2BP2	null	IGF2BP2	insulin-like growth factor 2 mRNA binding protein 2	3.7588441
SLC16A4	null	SLC16A4	solute carrier family 16, member 4 (monocarboxylic acid transporter 5)	3.7571602
ZNF177	null	ZNF177	zinc finger protein 177	3.756014
SPG20	null	SPG20	spastic paraplegia 20, spartin (Troyer syndrome)	3.7540548
TUSC3	null	TUSC3	tumor suppressor candidate 3	3.7504215
DOCK10	null	DOCK10	dedicator of cytokinesis 10	3.7502847
PLA2G4A	null	PLA2G4A	phospholipase A2, group IVA (cytosolic, calcium-dependent)	3.746411
EDN2	null	EDN2	endothelin 2	3.7360876
GSTT2	null	GSTT2	glutathione S-transferase theta 2	3.7336202
POPDC3	null	POPDC3	popeye domain containing 3	3.7292805
TMSL8	null	TMSL8	thymosin-like 8	3.724361
STAC	null	STAC	SH3 and cysteine rich domain	3.7206342
GPRASP1	null	GPRASP1	G protein-coupled receptor associated sorting protein 1	3.7143705
MAGED4 /// LOC653210	null	null	null	3.7136614
LOC283683 /// LOC646	null	null	null	3.712654
L1CAM	null	L1CAM	L1 cell adhesion molecule	3.7112153
DLEU2	null	DLEU2	deleted in lymphocytic leukemia, 2	3.710329
CDK6	null	CDK6	cyclin-dependent kinase 6	3.7063122
RSPO4	null	RSPO4	R-spondin family, member 4	3.7025018
C10ORF125	null	C10ORF125	chromosome 10 open reading frame 125	3.701523
DYNC1I1	null	DYNC1I1	dynein, cytoplasmic 1, intermediate chain 1	3.6953738
BICC1	null	BICC1	bicaudal C homolog 1 (Drosophila)	3.6919005
NPTX2	null	NPTX2	neuronal pentraxin II	3.691742
NAGS	null	NAGS	N-acetylglutamate synthase	3.6915379
PCDH10	null	PCDH10	protocadherin 10	3.6827147
KIF7	null	KIF7	kinesin family member 7	3.6758678
ADCYAP1	null	ADCYAP1	adenylate cyclase activating polypeptide 1 (pituitary)	3.6752136
GNAI1	null	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1	3.6737313
SUHW2	null	SUHW2	suppressor of hairy wing homolog 2 (Drosophila)	3.67087
DSCR1L1	null	DSCR1L1	Down syndrome critical region gene 1-like 1	3.6629534
DZIP1	null	DZIP1	DAZ interacting protein 1	3.6558688
HIST1H4H	null	HIST1H4H	histone cluster 1, H4h	3.6523967
TXNDC13	null	TXNDC13	thioredoxin domain containing 13	3.652284
HIST1H3D	null	HIST1H3D	histone cluster 1, H3d	3.6476622
LOC284412	null	LOC284412	-	3.6439972
PCDHB17	null	PCDHB17	protocadherin beta 17 pseudogene	3.6437829
PRSS16	null	PRSS16	protease, serine, 16 (thymus)	3.643358
ISLR	null	ISLR	immunoglobulin superfamily containing leucine-rich repeat	3.6427205
ETS1	null	ETS1	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	3.6417365
LOC146795	null	LOC146795	-	3.6376765
TIMP4	null	TIMP4	TIMP metallopeptidase inhibitor 4	3.6355681
TDRD5	null	TDRD5	tudor domain containing 5	3.6351805
NID1	null	NID1	nidogen 1	3.623381
TMEM133	null	TMEM133	transmembrane protein 133	3.6230083
KMO	null	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	3.6218307
SLC43A3	null	SLC43A3	solute carrier family 43, member 3	3.6123207
SKAP1	null	SKAP1	src kinase associated phosphoprotein 1	3.6068933
CTSS	null	CTSS	cathepsin S	3.6055872
ATP11C	null	ATP11C	ATPase, Class VI, type 11C	3.6051235
WWC2	null	WWC2	WW, C2 and coiled-coil domain containing 2	3.6024737
LOC440944	null	LOC440944	-	3.598342
ZNF22	null	ZNF22	zinc finger protein 22 (KOX 15)	3.5972009
PFTK1	null	PFTK1	PFTAIRE protein kinase 1	3.5968723
SIX3	null	SIX3	sine oculis homeobox homolog 3 (Drosophila)	3.596817
SATB1	null	SATB1	special AT-rich sequence binding protein 1 (binds to nuclear matrix/scaffold-associating DNA's)	3.591102
C6ORF145	null	C6ORF145	chromosome 6 open reading frame 145	3.5881648
TNFSF15	null	TNFSF15	tumor necrosis factor (ligand) superfamily, member 15	3.5878134
DDX26B	null	DDX26B	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B	3.5789344
TUBB6	null	TUBB6	tubulin, beta 6	3.5672922
TMEM166	null	TMEM166	transmembrane protein 166	3.5625021
NRN1	null	NRN1	neuritin 1	3.560072
ZRANB1	null	ZRANB1	zinc finger, RAN-binding domain containing 1	3.5586905
GSTP1	null	GSTP1	glutathione S-transferase pi	3.5577915
PXDN	null	PXDN	peroxidasin homolog (Drosophila)	3.554038
LOC221362	null	LOC221362	-	3.546749
EMP1	null	EMP1	epithelial membrane protein 1	3.541771
ZNF447	null	ZNF447	zinc finger protein 447	3.5214639
KIAA1644	null	KIAA1644	-	3.5204651
BIC	null	BIC	-	3.5203636
DNM1	null	DNM1	dynamin 1	3.5190027
SART2	null	SART2	squamous cell carcinoma antigen recognized by T cells 2	3.513935
MGC39584	null	MGC39584	-	3.508341
SPOCK1	null	SPOCK1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1	3.5076509
SELL	null	SELL	selectin L (lymphocyte adhesion molecule 1)	3.5074182
TMEM118	null	TMEM118	transmembrane protein 118	3.5073085
CYP24A1	null	CYP24A1	cytochrome P450, family 24, subfamily A, polypeptide 1	3.505598
ZNF311	null	ZNF311	zinc finger protein 311	3.5054646
MAB21L1	null	MAB21L1	mab-21-like 1 (C. elegans)	3.5051112
JAG1	null	JAG1	jagged 1 (Alagille syndrome)	3.5044029
PRICKLE1	null	PRICKLE1	prickle homolog 1 (Drosophila)	3.5036082
FLJ44894	null	FLJ44894	-	3.503588
RHOQ /// LOC284988	null	null	null	3.501068
FLJ32810	null	FLJ32810	-	3.498762
FBN3	null	FBN3	fibrillin 3	3.4953194
SYCP2	null	SYCP2	synaptonemal complex protein 2	3.492547
THBS1	null	THBS1	thrombospondin 1	3.490438
RP11-38L15.1	null	RP11-38L15.1	-	3.4847627
MSRB3	null	MSRB3	methionine sulfoxide reductase B3	3.4796672
FMO3	null	FMO3	flavin containing monooxygenase 3	3.4796374
TMEFF1	null	TMEFF1	transmembrane protein with EGF-like and two follistatin-like domains 1	3.4769404
NEK3	null	NEK3	NIMA (never in mitosis gene a)-related kinase 3	3.4742253
LAMB3	null	LAMB3	laminin, beta 3	3.4739156
GATA5	null	GATA5	GATA binding protein 5	3.4722981
CYR61	null	CYR61	cysteine-rich, angiogenic inducer, 61	3.4645674
HIST1H2BC	null	HIST1H2BC	histone cluster 1, H2bc	3.4643745
GPNMB	null	GPNMB	glycoprotein (transmembrane) nmb	3.4467182
RNF180	null	RNF180	ring finger protein 180	3.4445078
C9ORF122	null	C9ORF122	chromosome 9 open reading frame 122	3.4432728
CA3	null	CA3	carbonic anhydrase III, muscle specific	3.4421039
CYP26A1	null	CYP26A1	cytochrome P450, family 26, subfamily A, polypeptide 1	3.4358149
BTC	null	BTC	betacellulin	3.4312317
SCIN	null	SCIN	scinderin	3.430714
ANXA3	null	ANXA3	annexin A3	3.4286406
MOXD1	null	MOXD1	monooxygenase, DBH-like 1	3.4264612
PSMB9	null	PSMB9	proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)	3.4252062
SERPINA3	null	SERPINA3	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3	3.423058
SLITRK4	null	SLITRK4	SLIT and NTRK-like family, member 4	3.4157803
PPP1R9A	null	PPP1R9A	protein phosphatase 1, regulatory (inhibitor) subunit 9A	3.4156702
GMPR	null	GMPR	guanosine monophosphate reductase	3.4145923
NPY1R	null	NPY1R	neuropeptide Y receptor Y1	3.4144976
LOC643529	null	LOC643529	-	3.4128284
PLEKHC1	null	PLEKHC1	pleckstrin homology domain containing, family C (with FERM domain) member 1	3.4119756
CXORF50 /// LOC65368	null	null	null	3.408677
MRC2	null	MRC2	mannose receptor, C type 2	3.4076319
C15ORF48	null	C15ORF48	chromosome 15 open reading frame 48	3.406004
NRG4	null	NRG4	neuregulin 4	3.401439
SOX9	null	SOX9	SRY (sex determining region Y)-box 9 (campomelic dysplasia, autosomal sex-reversal)	3.400059
PRKD3	null	PRKD3	protein kinase D3	3.3995385
ACN9	null	ACN9	ACN9 homolog (S. cerevisiae)	3.3968704
MEIS3P1	null	MEIS3P1	Meis1 homolog 3 (mouse) pseudogene 1	3.3943913
G0S2	null	G0S2	G0/G1switch 2	3.385948
C1ORF145	null	C1ORF145	chromosome 1 open reading frame 145	3.3841739
LOC283731	null	LOC283731	-	3.3836837
HOXB2	null	HOXB2	homeobox B2	3.3783026
ENPP5	null	ENPP5	ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative function)	3.376457
C9ORF19	null	C9ORF19	chromosome 9 open reading frame 19	3.3744557
SEMA3E	null	SEMA3E	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	3.373252
LOC91461	null	LOC91461	-	3.373243
FRAS1	null	FRAS1	Fraser syndrome 1	3.3731735
RP11-393H10.2	null	RP11-393H10.2	-	3.371751
TMEM49	null	TMEM49	transmembrane protein 49	3.3714304
PRKCDBP	null	PRKCDBP	protein kinase C, delta binding protein	3.370672
PF4V1	null	PF4V1	platelet factor 4 variant 1	3.3674982
PCDHA9 /// PCDHAC2 /	null	null	null	3.3672686
LOC390999	null	null	null	3.3659098
LOXL1	null	LOXL1	lysyl oxidase-like 1	3.362495
CD302	null	CD302	CD302 molecule	3.3619492
C3ORF64	null	C3ORF64	chromosome 3 open reading frame 64	3.3603895
LOC158402	null	LOC158402	-	3.358309
CAV2	null	CAV2	caveolin 2	3.357549
PADI2	null	PADI2	peptidyl arginine deiminase, type II	3.356423
TLE4	null	TLE4	transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)	3.3516593
FAT3	null	FAT3	FAT tumor suppressor homolog 3 (Drosophila)	3.3478093
PTPLA	null	PTPLA	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A	3.345283
PMAIP1	null	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	3.341926
COL6A3	null	COL6A3	collagen, type VI, alpha 3	3.3418024
SH3BGR	null	SH3BGR	SH3 domain binding glutamic acid-rich protein	3.3358757
PTPRZ1	null	PTPRZ1	protein tyrosine phosphatase, receptor-type, Z polypeptide 1	3.332382
INPP1	null	INPP1	inositol polyphosphate-1-phosphatase	3.3308594
TM4SF1	null	TM4SF1	transmembrane 4 L six family member 1	3.3306296
KLHL5	null	KLHL5	kelch-like 5 (Drosophila)	3.3299804
PCLO	null	PCLO	piccolo (presynaptic cytomatrix protein)	3.3277946
CDH3	null	CDH3	cadherin 3, type 1, P-cadherin (placental)	3.3270102
HLA-DOB	null	HLA-DOB	major histocompatibility complex, class II, DO beta	3.325693
SAMD9	null	SAMD9	sterile alpha motif domain containing 9	3.3256621
GPR126	null	GPR126	G protein-coupled receptor 126	3.3197405
VASN	null	VASN	vasorin	3.3181639
SLC2A11	null	SLC2A11	solute carrier family 2 (facilitated glucose transporter), member 11	3.314611
PDLIM4	null	PDLIM4	PDZ and LIM domain 4	3.3140042
GPR98	null	GPR98	G protein-coupled receptor 98	3.3035486
C10ORF25	null	C10ORF25	chromosome 10 open reading frame 25	3.3022244
COL1A2	null	COL1A2	collagen, type I, alpha 2	3.3007326
RBPMS2	null	RBPMS2	RNA binding protein with multiple splicing 2	3.2992742
TRPC1	null	TRPC1	transient receptor potential cation channel, subfamily C, member 1	3.2937164
ID1	null	ID1	inhibitor of DNA binding 1, dominant negative helix-loop-helix protein	3.2881074
PCSK1N	null	PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor	3.2875087
NPNT	null	NPNT	nephronectin	3.285414
HUNK	null	HUNK	hormonally upregulated Neu-associated kinase	3.2795017
MET	null	MET	met proto-oncogene (hepatocyte growth factor receptor)	3.278465
EPHA2	null	EPHA2	EPH receptor A2	3.2776232
DMKN	null	DMKN	dermokine	3.273333
CD109	null	CD109	CD109 molecule	3.2716553
LOC285498	null	LOC285498	-	3.2711747
CTSL2	null	CTSL2	cathepsin L2	3.2705455
LAMC2	null	LAMC2	laminin, gamma 2	3.2651381
IQCA	null	IQCA	IQ motif containing with AAA domain	3.2637527
GATM	null	GATM	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	3.2560222
FBXO32	null	FBXO32	F-box protein 32	3.2560189
ZIC1	null	ZIC1	Zic family member 1 (odd-paired homolog, Drosophila)	3.2529476
SMAD7	null	SMAD7	SMAD, mothers against DPP homolog 7 (Drosophila)	3.2525933
CLDN23	null	CLDN23	claudin 23	3.2507718
MDK	null	MDK	midkine (neurite growth-promoting factor 2)	3.2507463
SNX16	null	SNX16	sorting nexin 16	3.24987
PLS3	null	PLS3	plastin 3 (T isoform)	3.2467024
NOPE	null	NOPE	-	3.245766
FGF12	null	FGF12	fibroblast growth factor 12	3.2448916
MALL	null	MALL	mal, T-cell differentiation protein-like	3.2414653
ANKRD1	null	ANKRD1	ankyrin repeat domain 1 (cardiac muscle)	3.239581
ABHD7	null	ABHD7	abhydrolase domain containing 7	3.2392538
RP4-691N24.1	null	RP4-691N24.1	-	3.2343333
LOC399761	null	LOC399761	-	3.233639
PGM2L1	null	PGM2L1	phosphoglucomutase 2-like 1	3.2259548
CABYR	null	CABYR	calcium binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2)	3.2189782
TCAM1	null	TCAM1	testicular cell adhesion molecule 1 homolog (mouse)	3.2174687
TMEM30B	null	TMEM30B	transmembrane protein 30B	3.2144277
HOXC12	null	HOXC12	homeobox C12	3.2143226
ST8SIA1	null	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	3.2140503
FER	null	FER	fer (fps/fes related) tyrosine kinase (phosphoprotein NCP94)	3.2109132
SGCE	null	SGCE	sarcoglycan, epsilon	3.2073114
LOC646144	null	null	null	3.203703
ADAMTSL3	null	ADAMTSL3	ADAMTS-like 3	3.2011719
ZNF204	null	ZNF204	zinc finger protein 204	3.1980917
CAPSL	null	CAPSL	calcyphosine-like	3.1954963
LOC653284	null	LOC653284	-	3.194746
LOC340109	null	null	null	3.1915731
GUCY1A3	null	GUCY1A3	guanylate cyclase 1, soluble, alpha 3	3.1910267
RAB42	null	RAB42	RAB42, member RAS oncogene family	3.1762586
EHHADH	null	EHHADH	enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase	3.17436
SCNN1G	null	SCNN1G	sodium channel, nonvoltage-gated 1, gamma	3.1722004
OBFC2A	null	OBFC2A	oligonucleotide/oligosaccharide-binding fold containing 2A	3.168196
CIB2	null	CIB2	calcium and integrin binding family member 2	3.1660838
FLJ20035	null	FLJ20035	-	3.1657882
LOC220594	null	LOC220594	-	3.1645741
TIMP2	null	TIMP2	TIMP metallopeptidase inhibitor 2	3.163442
FLJ21511	null	FLJ21511	-	3.16161
SPRYD5	null	SPRYD5	SPRY domain containing 5	3.1597004
LOC136306	null	LOC136306	-	3.1562407
TRO	null	TRO	trophinin	3.1542387
CFL2	null	CFL2	cofilin 2 (muscle)	3.1522746
ZNF256	null	ZNF256	zinc finger protein 256	3.1512947
NFIX	null	NFIX	nuclear factor I/X (CCAAT-binding transcription factor)	3.1475863
C6ORF150	null	C6ORF150	chromosome 6 open reading frame 150	3.1448255
MT1E	null	MT1E	metallothionein 1E (functional)	3.1394196
LOC399818	null	LOC399818	-	3.1387296
CLIPR-59	null	CLIPR-59	-	3.138026
LOC404266	null	LOC404266	-	3.131615
CAPG	null	CAPG	capping protein (actin filament), gelsolin-like	3.130563
ARL9	null	ARL9	ADP-ribosylation factor-like 9	3.1298635
OR3A2	null	OR3A2	olfactory receptor, family 3, subfamily A, member 2	3.128182
SORBS2	null	SORBS2	sorbin and SH3 domain containing 2	3.1273718
ADAM12	null	ADAM12	ADAM metallopeptidase domain 12 (meltrin alpha)	3.1239128
SIPA1L2	null	SIPA1L2	signal-induced proliferation-associated 1 like 2	3.1222246
TTC23	null	TTC23	tetratricopeptide repeat domain 23	3.1204662
RND2	null	RND2	Rho family GTPase 2	3.1186109
ABCC3	null	ABCC3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	3.1143615
FAM5C	null	FAM5C	family with sequence similarity 5, member C	3.1140974
ZNF439	null	ZNF439	zinc finger protein 439	3.1136875
RBP7	null	RBP7	retinol binding protein 7, cellular	3.1110635
HIST2H2BE	null	HIST2H2BE	histone cluster 2, H2be	3.109722
NDRG4	null	NDRG4	NDRG family member 4	3.1027997
TCF7L1	null	TCF7L1	transcription factor 7-like 1 (T-cell specific, HMG-box)	3.0999956
MME	null	MME	membrane metallo-endopeptidase (neutral endopeptidase, enkephalinase)	3.0993922
COL6A2	null	COL6A2	collagen, type VI, alpha 2	3.0991263
FAM122C	null	FAM122C	family with sequence similarity 122C	3.0952685
PGBD5	null	PGBD5	piggyBac transposable element derived 5	3.0942197
LIF	null	LIF	leukemia inhibitory factor (cholinergic differentiation factor)	3.0879893
TP53I3	null	TP53I3	tumor protein p53 inducible protein 3	3.0873673
DHRS12	null	DHRS12	dehydrogenase/reductase (SDR family) member 12	3.0849771
C1ORF114	null	C1ORF114	chromosome 1 open reading frame 114	3.078933
DSG2	null	DSG2	desmoglein 2	3.0753138
PYGL	null	PYGL	phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)	3.0720434
PROSAPIP1	null	PROSAPIP1	-	3.069124
PLCD1	null	PLCD1	phospholipase C, delta 1	3.0685391
DMN	null	DMN	desmuslin	3.061416
DLC1	null	DLC1	deleted in liver cancer 1	3.061184
AADAT	null	AADAT	aminoadipate aminotransferase	3.0608895
PDE8B	null	PDE8B	phosphodiesterase 8B	3.060738
INHBA	null	INHBA	inhibin, beta A (activin A, activin AB alpha polypeptide)	3.059372
SPP1	null	SPP1	secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)	3.0499947
ENC1	null	ENC1	ectodermal-neural cortex (with BTB-like domain)	3.0485377
HOXB7	null	HOXB7	homeobox B7	3.0439968
ARMCX1	null	ARMCX1	armadillo repeat containing, X-linked 1	3.0412452
TMEPAI	null	TMEPAI	transmembrane, prostate androgen induced RNA	3.0357234
SUSD1	null	SUSD1	sushi domain containing 1	3.034494
FLJ40296 /// LOC6538	null	null	null	3.0337265
EFS	null	EFS	embryonal Fyn-associated substrate	3.0309467
FLJ16008	null	FLJ16008	-	3.0279527
LOC145786	null	LOC145786	-	3.0254343
PAM	null	PAM	peptidylglycine alpha-amidating monooxygenase	3.0192475
HLA-DQB1 /// LOC6505	null	null	null	3.0177882
PLEKHG1	null	PLEKHG1	pleckstrin homology domain containing, family G (with RhoGef domain) member 1	3.0173903
FLJ36166	null	FLJ36166	-	3.0151398
IL18	null	IL18	interleukin 18 (interferon-gamma-inducing factor)	3.013217
LOC339803	null	LOC339803	-	3.0119777
C10ORF30	null	C10ORF30	chromosome 10 open reading frame 30	3.0097299
AHSA2	null	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)	3.0080955
LOC126917	null	LOC126917	-	3.0074894
ARMCX4	null	ARMCX4	armadillo repeat containing, X-linked 4	3.005672
KATNAL1	null	KATNAL1	katanin p60 subunit A-like 1	3.0018504
HIST1H2AK	null	HIST1H2AK	histone cluster 1, H2ak	3.0018303
FLJ14082	null	FLJ14082	-	2.9992986
METTL7B	null	METTL7B	methyltransferase like 7B	2.9986217
RASSF2	null	RASSF2	Ras association (RalGDS/AF-6) domain family 2	2.9968314
TLR1	null	TLR1	toll-like receptor 1	2.9962955
ANKRD15	null	ANKRD15	ankyrin repeat domain 15	2.9915056
DHRS8	null	DHRS8	dehydrogenase/reductase (SDR family) member 8	2.9907026
KRTCAP3	null	KRTCAP3	keratinocyte associated protein 3	2.9878354
BLMH	null	BLMH	bleomycin hydrolase	2.9866087
MRAS /// LOC653764	null	null	null	2.9834065
EMILIN2	null	EMILIN2	elastin microfibril interfacer 2	2.9825637
FBXO17	null	FBXO17	F-box protein 17	2.98208
USP44	null	USP44	ubiquitin specific peptidase 44	2.9807863
SETBP1	null	SETBP1	SET binding protein 1	2.9804635
ZNF229	null	ZNF229	zinc finger protein 229	2.9798543
NAP1L3	null	NAP1L3	nucleosome assembly protein 1-like 3	2.9777682
ZDHHC21	null	ZDHHC21	zinc finger, DHHC-type containing 21	2.9698532
LOC339929	null	LOC339929	-	2.9684153
ADORA2B	null	ADORA2B	adenosine A2b receptor	2.9650857
TRIM73	null	TRIM73	tripartite motif-containing 73	2.964219
TLE2	null	TLE2	transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)	2.9617455
