NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
LOC401577	null	LOC401577	-	2.931341
PRKAR1B	null	PRKAR1B	protein kinase, cAMP-dependent, regulatory, type I, beta	2.9268603
C1ORF34	null	C1ORF34	chromosome 1 open reading frame 34	2.9261758
SULT2B1	null	SULT2B1	sulfotransferase family, cytosolic, 2B, member 1	2.9248369
EEF1A2	null	EEF1A2	eukaryotic translation elongation factor 1 alpha 2	2.924717
BCL7A	null	BCL7A	B-cell CLL/lymphoma 7A	2.9241567
RAD51C	null	RAD51C	RAD51 homolog C (S. cerevisiae)	2.9214942
SNF8	null	SNF8	SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)	2.9179318
LOC401577 /// LOC645	null	null	null	2.9177227
GPR81	null	GPR81	G protein-coupled receptor 81	2.91147
FLJ41603	null	FLJ41603	-	2.9098425
MAPK10	null	MAPK10	mitogen-activated protein kinase 10	2.9031887
DUSP14	null	DUSP14	dual specificity phosphatase 14	2.901325
DKFZP564C152	null	DKFZP564C152	-	2.8982913
TGFB3	null	TGFB3	transforming growth factor, beta 3	2.8962028
ZNF447	null	ZNF447	zinc finger protein 447	2.895455
DKFZP434J1015	null	DKFZP434J1015	-	2.8865507
MYB	null	MYB	v-myb myeloblastosis viral oncogene homolog (avian)	2.8858666
PHF21B	null	PHF21B	PHD finger protein 21B	2.87701
ABC1	null	ABC1	-	2.8695712
CPAMD8	null	CPAMD8	C3 and PZP-like, alpha-2-macroglobulin domain containing 8	2.8667085
RBP1	null	RBP1	retinol binding protein 1, cellular	2.865075
ZNF137	null	ZNF137	zinc finger protein 137	2.863296
MEST	null	MEST	mesoderm specific transcript homolog (mouse)	2.861355
SPDEF	null	SPDEF	SAM pointed domain containing ets transcription factor	2.855355
CRIP2	null	CRIP2	cysteine-rich protein 2	2.8551567
PNMT	null	PNMT	phenylethanolamine N-methyltransferase	2.854378
AGA	null	AGA	aspartylglucosaminidase	2.853137
FAM19A5	null	FAM19A5	family with sequence similarity 19 (chemokine (C-C motif)-like), member A5	2.8464472
KLHL13	null	KLHL13	kelch-like 13 (Drosophila)	2.8457606
BIK	null	BIK	BCL2-interacting killer (apoptosis-inducing)	2.844134
DEGS2	null	DEGS2	degenerative spermatocyte homolog 2, lipid desaturase (Drosophila)	2.842299
TBL1X	null	TBL1X	transducin (beta)-like 1X-linked	2.8421829
RAB27B	null	RAB27B	RAB27B, member RAS oncogene family	2.8396509
LXN	null	LXN	latexin	2.8364491
RNF144	null	RNF144	ring finger protein 144	2.8296027
PECI	null	PECI	peroxisomal D3,D2-enoyl-CoA isomerase	2.8226156
MBIP	null	MBIP	MAP3K12 binding inhibitory protein 1	2.8107908
ODAM	null	ODAM	odontogenic, ameloblast asssociated	2.8094616
SPATA20	null	SPATA20	spermatogenesis associated 20	2.80774
RP11-298P3.3	null	RP11-298P3.3	-	2.8063045
DNAJA4	null	DNAJA4	DnaJ (Hsp40) homolog, subfamily A, member 4	2.8033721
RAB22A	null	RAB22A	RAB22A, member RAS oncogene family	2.7990131
C17ORF37	null	C17ORF37	chromosome 17 open reading frame 37	2.7987363
C14ORF64	null	C14ORF64	chromosome 14 open reading frame 64	2.7972872
METTL7A	null	METTL7A	methyltransferase like 7A	2.7965405
EDEM2	null	EDEM2	ER degradation enhancer, mannosidase alpha-like 2	2.7907848
ANKRD23	null	ANKRD23	ankyrin repeat domain 23	2.7901545
PSPH	null	PSPH	phosphoserine phosphatase	2.7880993
HCLS1	null	HCLS1	hematopoietic cell-specific Lyn substrate 1	2.7864642
PIGO	null	PIGO	phosphatidylinositol glycan anchor biosynthesis, class O	2.7811334
NAP1L2	null	NAP1L2	nucleosome assembly protein 1-like 2	2.7728698
BCAS3	null	BCAS3	breast carcinoma amplified sequence 3	2.7712076
BATF	null	BATF	basic leucine zipper transcription factor, ATF-like	2.7672703
PADI2	null	PADI2	peptidyl arginine deiminase, type II	2.7644799
PARP11	null	PARP11	poly (ADP-ribose) polymerase family, member 11	2.7616189
PLEKHH1	null	PLEKHH1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	2.7589378
SOX15	null	SOX15	SRY (sex determining region Y)-box 15	2.7587159
LOC90246	null	LOC90246	-	2.75819
C20ORF44	null	C20ORF44	chromosome 20 open reading frame 44	2.7581697
ZNF136	null	ZNF136	zinc finger protein 136	2.7556298
TMEM49	null	TMEM49	transmembrane protein 49	2.7534294
STAC2	null	STAC2	SH3 and cysteine rich domain 2	2.752356
SEMA5A	null	SEMA5A	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	2.7507863
CD33L3	null	CD33L3	CD33 molecule-like 3	2.7506106
ANXA3	null	ANXA3	annexin A3	2.7488458
TP53INP1	null	TP53INP1	tumor protein p53 inducible nuclear protein 1	2.7463088
BDH1	null	BDH1	3-hydroxybutyrate dehydrogenase, type 1	2.7448785
CHES1	null	CHES1	checkpoint suppressor 1	2.7445655
MIPEP	null	MIPEP	mitochondrial intermediate peptidase	2.7440035
RTN4RL1	null	RTN4RL1	reticulon 4 receptor-like 1	2.7432454
CSTF1	null	CSTF1	cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa	2.7418814
SLC16A9	null	SLC16A9	solute carrier family 16, member 9 (monocarboxylic acid transporter 9)	2.7388544
GSS	null	GSS	glutathione synthetase	2.7366815
ACSS2	null	ACSS2	acyl-CoA synthetase short-chain family member 2	2.7348614
LYPD6	null	LYPD6	LY6/PLAUR domain containing 6	2.7299635
PBX1	null	PBX1	pre-B-cell leukemia transcription factor 1	2.7293975
CYP2J2	null	CYP2J2	cytochrome P450, family 2, subfamily J, polypeptide 2	2.7290149
ALDH1A1	null	ALDH1A1	aldehyde dehydrogenase 1 family, member A1	2.7264116
ABCC3	null	ABCC3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	2.725981
DTNA	null	DTNA	dystrobrevin, alpha	2.724244
RET	null	RET	ret proto-oncogene (multiple endocrine neoplasia and medullary thyroid carcinoma 1, Hirschsprung disease)	2.7221353
LASP1	null	LASP1	LIM and SH3 protein 1	2.7218914
PFDN4	null	PFDN4	prefoldin subunit 4	2.7206745
DHX40	null	DHX40	DEAH (Asp-Glu-Ala-His) box polypeptide 40	2.71293
RGPD4 /// RGPD2 ///	null	null	null	2.7103574
TRIM37	null	TRIM37	tripartite motif-containing 37	2.7096488
ITCH	null	ITCH	itchy homolog E3 ubiquitin protein ligase (mouse)	2.7089381
KRT19	null	KRT19	keratin 19	2.7040462
FLJ30428	null	FLJ30428	-	2.7018454
GGTA1	null	GGTA1	glycoprotein, alpha-galactosyltransferase 1	2.7007432
ACSM3	null	ACSM3	acyl-CoA synthetase medium-chain family member 3	2.6993945
CADPS2	null	CADPS2	Ca2+-dependent activator protein for secretion 2	2.6964746
DNASE2B	null	DNASE2B	deoxyribonuclease II beta	2.6956515
LOC284412	null	LOC284412	-	2.691053
SGK3	null	SGK3	serum/glucocorticoid regulated kinase family, member 3	2.691041
LOC339804	null	LOC339804	-	2.6894803
LOC51136 /// DHX40P	null	null	null	2.6846757
RAB3D	null	RAB3D	RAB3D, member RAS oncogene family	2.6843333
ZNF627	null	ZNF627	zinc finger protein 627	2.683462
AP1G2	null	AP1G2	adaptor-related protein complex 1, gamma 2 subunit	2.6815226
RAE1	null	RAE1	RAE1 RNA export 1 homolog (S. pombe)	2.6808643
LOC125893	null	LOC125893	-	2.6807644
ALF	null	ALF	-	2.6795833
ARHGEF3	null	ARHGEF3	Rho guanine nucleotide exchange factor (GEF) 3	2.6775024
RHOB	null	RHOB	ras homolog gene family, member B	2.6774845
CCDC113	null	CCDC113	coiled-coil domain containing 113	2.6760678
ATP8B2	null	ATP8B2	ATPase, Class I, type 8B, member 2	2.673147
CREB3L1	null	CREB3L1	cAMP responsive element binding protein 3-like 1	2.6689582
C4ORF18	null	C4ORF18	chromosome 4 open reading frame 18	2.668327
FANCG	null	FANCG	Fanconi anemia, complementation group G	2.6664212
CAMK2D	null	CAMK2D	calcium/calmodulin-dependent protein kinase (CaM kinase) II delta	2.6625617
KHDRBS3	null	KHDRBS3	KH domain containing, RNA binding, signal transduction associated 3	2.65824
LOC643529	null	LOC643529	-	2.6480396
IGFBP2	null	IGFBP2	insulin-like growth factor binding protein 2, 36kDa	2.6473067
FLJ44635	null	FLJ44635	-	2.6472535
S100A14	null	S100A14	S100 calcium binding protein A14	2.6401865
C19ORF46	null	C19ORF46	chromosome 19 open reading frame 46	2.6399164
GFRA1	null	GFRA1	GDNF family receptor alpha 1	2.6356225
ICA1	null	ICA1	islet cell autoantigen 1, 69kDa	2.6351385
ZNF443	null	ZNF443	zinc finger protein 443	2.6332424
MTAC2D1	null	MTAC2D1	membrane targeting (tandem) C2 domain containing 1	2.6330094
PCTP	null	PCTP	phosphatidylcholine transfer protein	2.6317453
MB	null	MB	myoglobin	2.6307847
PSMB3	null	PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	2.6263862
SFTPA2 /// LOC644676	null	null	null	2.6249244
HOXC9	null	HOXC9	homeobox C9	2.6241634
FANCF	null	FANCF	Fanconi anemia, complementation group F	2.6203895
KIAA1729	null	KIAA1729	-	2.6170032
LOC124220	null	LOC124220	-	2.6135314
FAM79B	null	FAM79B	family with sequence similarity 79, member B	2.608501
C20ORF23	null	C20ORF23	chromosome 20 open reading frame 23	2.6078541
ATP9A	null	ATP9A	ATPase, Class II, type 9A	2.607816
ZBTB26	null	ZBTB26	zinc finger and BTB domain containing 26	2.6053197
TUBGCP5	null	TUBGCP5	tubulin, gamma complex associated protein 5	2.602075
HIG2	null	HIG2	-	2.6011982
KRT15	null	KRT15	keratin 15	2.599466
LOC285103	null	LOC285103	-	2.5986319
C3ORF14	null	C3ORF14	chromosome 3 open reading frame 14	2.5919936
C6ORF168	null	C6ORF168	chromosome 6 open reading frame 168	2.5906396
FLJ44379	null	FLJ44379	-	2.5891156
IRX2	null	IRX2	iroquois homeobox protein 2	2.5889914
LOC339483	null	LOC339483	-	2.5862916
C14ORF83	null	C14ORF83	chromosome 14 open reading frame 83	2.5794935
FLJ13231	null	FLJ13231	-	2.5763292
NEDD4L	null	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like	2.5752976
STOML2	null	STOML2	stomatin (EPB72)-like 2	2.5744364
WASF3	null	WASF3	WAS protein family, member 3	2.5728679
GARNL3	null	GARNL3	GTPase activating Rap/RanGAP domain-like 3	2.571631
FBXL7	null	FBXL7	F-box and leucine-rich repeat protein 7	2.5659578
SIAH2	null	SIAH2	seven in absentia homolog 2 (Drosophila)	2.565832
SH3BGRL2	null	SH3BGRL2	SH3 domain binding glutamic acid-rich protein like 2	2.5652218
ACOT2 /// ACOT1 ///	null	null	null	2.565134
UAP1L1	null	UAP1L1	UDP-N-acteylglucosamine pyrophosphorylase 1-like 1	2.5600019
BGLAP	null	BGLAP	bone gamma-carboxyglutamate (gla) protein (osteocalcin)	2.5583742
GNMT	null	GNMT	glycine N-methyltransferase	2.5583005
XYLT2	null	XYLT2	xylosyltransferase II	2.5580275
LOC642705	null	null	null	2.5559
ZNF273	null	ZNF273	zinc finger protein 273	2.5506616
INSM1	null	INSM1	insulinoma-associated 1	2.5497208
LASS4	null	LASS4	LAG1 homolog, ceramide synthase 4 (S. cerevisiae)	2.5461462
KIAA0280	null	KIAA0280	KIAA0280	2.5435014
PKIG	null	PKIG	protein kinase (cAMP-dependent, catalytic) inhibitor gamma	2.5431583
MAFB	null	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	2.5389562
LOC642645	null	null	null	2.5388067
SGEF	null	SGEF	-	2.5370755
C17ORF76	null	C17ORF76	chromosome 17 open reading frame 76	2.534979
LARGE	null	LARGE	like-glycosyltransferase	2.5293777
HIPK2	null	HIPK2	homeodomain interacting protein kinase 2	2.5247262
LRRC54	null	LRRC54	leucine rich repeat containing 54	2.52382
EVL	null	EVL	Enah/Vasp-like	2.5168173
DKFZP586I1420	null	DKFZP586I1420	-	2.5149512
C11ORF30	null	C11ORF30	chromosome 11 open reading frame 30	2.513071
TP53INP2	null	TP53INP2	tumor protein p53 inducible nuclear protein 2	2.5127213
TSPAN1	null	TSPAN1	tetraspanin 1	2.510615
ITPKB	null	ITPKB	inositol 1,4,5-trisphosphate 3-kinase B	2.508937
LOC253012	null	LOC253012	-	2.5083454
PCYT1B	null	PCYT1B	phosphate cytidylyltransferase 1, choline, beta	2.5060253
LOC286025	null	LOC286025	-	2.5042717
ZNF342	null	ZNF342	zinc finger protein 342	2.499286
LOC51136	null	LOC51136	-	2.4985056
LOC201895	null	null	null	2.4965394
GATA4	null	GATA4	GATA binding protein 4	2.4962199
PPP1R3C	null	PPP1R3C	protein phosphatase 1, regulatory (inhibitor) subunit 3C	2.4948723
LOC440434 /// LOC644	null	null	null	2.4921038
C14ORF102	null	C14ORF102	chromosome 14 open reading frame 102	2.4913175
ABCC11	null	ABCC11	ATP-binding cassette, sub-family C (CFTR/MRP), member 11	2.489353
EHF	null	EHF	ets homologous factor	2.485651
MAPT	null	MAPT	microtubule-associated protein tau	2.4854689
C21ORF34	null	C21ORF34	chromosome 21 open reading frame 34	2.4849102
C9ORF58	null	C9ORF58	chromosome 9 open reading frame 58	2.484168
PBX3	null	PBX3	pre-B-cell leukemia transcription factor 3	2.482858
GENX-3414	null	GENX-3414	-	2.4805512
STX16	null	STX16	syntaxin 16	2.4793015
FAM33A	null	FAM33A	family with sequence similarity 33, member A	2.478881
LOC153684	null	LOC153684	-	2.4780877
GALNT3	null	GALNT3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	2.477974
CYP2B7P1	null	CYP2B7P1	cytochrome P450, family 2, subfamily B, polypeptide 7 pseudogene 1	2.4769127
KARCA1	null	KARCA1	-	2.476548
MGLL	null	MGLL	monoglyceride lipase	2.4751506
SLC29A2	null	SLC29A2	solute carrier family 29 (nucleoside transporters), member 2	2.472571
LOC284262	null	LOC284262	-	2.4724536
DNAH14	null	DNAH14	dynein, axonemal, heavy chain 14	2.4722753
TMEM116	null	TMEM116	transmembrane protein 116	2.4717627
RP11-49G10.8	null	RP11-49G10.8	-	2.4713619
MAP3K15	null	MAP3K15	mitogen-activated protein kinase kinase kinase 15	2.4708185
ARHGAP8	null	ARHGAP8	Rho GTPase activating protein 8	2.469132
RCHY1	null	RCHY1	ring finger and CHY zinc finger domain containing 1	2.4634242
DSC2	null	DSC2	desmocollin 2	2.46081
SLC25A4	null	SLC25A4	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4	2.4601011
DCXR	null	DCXR	dicarbonyl/L-xylulose reductase	2.4572318
BZRAP1	null	BZRAP1	benzodiazapine receptor (peripheral) associated protein 1	2.4564078
MEN1	null	MEN1	multiple endocrine neoplasia I	2.4553711
INPP4B	null	INPP4B	inositol polyphosphate-4-phosphatase, type II, 105kDa	2.4545121
LOC284373	null	LOC284373	-	2.4539373
ZNF426	null	ZNF426	zinc finger protein 426	2.451085
TTLL11	null	TTLL11	tubulin tyrosine ligase-like family, member 11	2.4505384
LOC440434 /// TBC1D3	null	null	null	2.4501033
C12ORF35	null	C12ORF35	chromosome 12 open reading frame 35	2.450085
KIAA0367	null	KIAA0367	KIAA0367	2.4461734
ZNF415	null	ZNF415	zinc finger protein 415	2.444487
FGD3	null	FGD3	FYVE, RhoGEF and PH domain containing 3	2.4442048
PDCD6 /// LOC653378	null	null	null	2.4441931
RAC3	null	RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	2.4423559
LOC401220	null	LOC401220	-	2.4391208
PPP1R3E	null	PPP1R3E	protein phosphatase 1, regulatory (inhibitor) subunit 3E	2.4341025
C6ORF182	null	C6ORF182	chromosome 6 open reading frame 182	2.4336524
MYOHD1	null	MYOHD1	myosin head domain containing 1	2.433119
TUBAL3	null	TUBAL3	tubulin, alpha-like 3	2.4312263
SCYL3	null	SCYL3	SCY1-like 3 (S. cerevisiae)	2.429639
ACPL2	null	ACPL2	acid phosphatase-like 2	2.428491
SLC6A16	null	SLC6A16	solute carrier family 6, member 16	2.4280329
SLC19A2	null	SLC19A2	solute carrier family 19 (thiamine transporter), member 2	2.4277005
TRIM3	null	TRIM3	tripartite motif-containing 3	2.4274738
MAT1A	null	MAT1A	methionine adenosyltransferase I, alpha	2.4225087
HSZFP36	null	HSZFP36	-	2.4203157
LOC145786	null	LOC145786	-	2.4189255
SEPT11	null	SEPT11	septin 11	2.417047
KIAA1543	null	KIAA1543	KIAA1543	2.4163866
STON1	null	STON1	stonin 1	2.4131486
WWC3	null	WWC3	WWC family member 3	2.4116802
C6ORF201	null	C6ORF201	chromosome 6 open reading frame 201	2.4088268
ZNF397	null	ZNF397	zinc finger protein 397	2.408329
UBE2Z	null	UBE2Z	ubiquitin-conjugating enzyme E2Z (putative)	2.408195
GSTT1	null	GSTT1	glutathione S-transferase theta 1	2.4077544
TNC	null	TNC	tenascin C (hexabrachion)	2.4074082
PPP1R9A	null	PPP1R9A	protein phosphatase 1, regulatory (inhibitor) subunit 9A	2.406965
THTPA	null	THTPA	thiamine triphosphatase	2.4028199
SPG3A	null	SPG3A	spastic paraplegia 3A (autosomal dominant)	2.397531
GRHL1	null	GRHL1	grainyhead-like 1 (Drosophila)	2.3966477
MARK2	null	MARK2	MAP/microtubule affinity-regulating kinase 2	2.3962424
ARX	null	ARX	aristaless related homeobox	2.3959246
NXPH1	null	NXPH1	neurexophilin 1	2.391975
KAL1	null	KAL1	Kallmann syndrome 1 sequence	2.3883667
MGP	null	MGP	matrix Gla protein	2.3869514
GATA2	null	GATA2	GATA binding protein 2	2.3847504
B4GALNT2	null	B4GALNT2	beta-1,4-N-acetyl-galactosaminyl transferase 2	2.3841267
ZNF496	null	ZNF496	zinc finger protein 496	2.382918
ADAMTS19	null	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif, 19	2.3776174
TSHZ1	null	TSHZ1	teashirt family zinc finger 1	2.3729403
PMS2L5	null	PMS2L5	postmeiotic segregation increased 2-like 5	2.3728125
LOC441242 /// C11ORF	null	null	null	2.3727865
KLF8	null	KLF8	Kruppel-like factor 8	2.3726401
SPOP	null	SPOP	speckle-type POZ protein	2.3713512
LMO4	null	LMO4	LIM domain only 4	2.368486
LOC646144	null	null	null	2.3622355
CST3	null	CST3	cystatin C (amyloid angiopathy and cerebral hemorrhage)	2.3612666
C14ORF85	null	C14ORF85	chromosome 14 open reading frame 85	2.3589888
ZNF30	null	ZNF30	zinc finger protein 30	2.358808
CABLES1	null	CABLES1	Cdk5 and Abl enzyme substrate 1	2.358661
ARG2	null	ARG2	arginase, type II	2.3560061
VAX2	null	VAX2	ventral anterior homeobox 2	2.3536844
SLC27A3	null	SLC27A3	solute carrier family 27 (fatty acid transporter), member 3	2.3506112
FA2H	null	FA2H	fatty acid 2-hydroxylase	2.3482811
VAPB	null	VAPB	VAMP (vesicle-associated membrane protein)-associated protein B and C	2.3479965
WDR52	null	WDR52	WD repeat domain 52	2.34688
MYEF2	null	MYEF2	myelin expression factor 2	2.3457482
DBC1	null	DBC1	deleted in bladder cancer 1	2.34206
FLJ32549	null	FLJ32549	-	2.3370137
ZNHIT3	null	ZNHIT3	zinc finger, HIT type 3	2.3344114
FLJ30594	null	FLJ30594	-	2.3337991
C18ORF43	null	C18ORF43	chromosome 18 open reading frame 43	2.3322198
LOC401431	null	LOC401431	-	2.3308775
UGT2B17	null	UGT2B17	UDP glucuronosyltransferase 2 family, polypeptide B17	2.328788
TMEPAI	null	TMEPAI	transmembrane, prostate androgen induced RNA	2.327863
HOXD9	null	HOXD9	homeobox D9	2.3262203
LOC644656	null	LOC644656	-	2.3253298
LOC644613	null	LOC644613	-	2.323252
ARHGAP8 /// LOC55315	null	null	null	2.323054
ANKRD40	null	ANKRD40	ankyrin repeat domain 40	2.3229117
FAM125B	null	FAM125B	family with sequence similarity 125, member B	2.322773
ARRDC1	null	ARRDC1	arrestin domain containing 1	2.320522
GPR109B	null	GPR109B	G protein-coupled receptor 109B	2.3204634
NEBL	null	NEBL	nebulette	2.320103
SUV420H1	null	SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	2.3175197
SHROOM3	null	SHROOM3	shroom family member 3	2.3155046
ZNF114	null	ZNF114	zinc finger protein 114	2.3152146
BDKRB2	null	BDKRB2	bradykinin receptor B2	2.3133075
MAGED2	null	MAGED2	melanoma antigen family D, 2	2.312434
SIRT4	null	SIRT4	sirtuin (silent mating type information regulation 2 homolog) 4 (S. cerevisiae)	2.3107886
IGSF4D	null	IGSF4D	immunoglobulin superfamily, member 4D	2.3102891
RBM35A	null	RBM35A	RNA binding motif protein 35A	2.3053873
APBA2	null	APBA2	amyloid beta (A4) precursor protein-binding, family A, member 2 (X11-like)	2.3040364
SDCCAG8	null	SDCCAG8	serologically defined colon cancer antigen 8	2.3022852
BTG2	null	BTG2	BTG family, member 2	2.301376
ABL1	null	ABL1	v-abl Abelson murine leukemia viral oncogene homolog 1	2.2995791
ZNF786	null	ZNF786	zinc finger protein 786	2.2984817
KIAA1443	null	KIAA1443	KIAA1443	2.295365
RNF125	null	RNF125	ring finger protein 125	2.2917178
LOC644010	null	LOC644010	-	2.2908673
NFIA	null	NFIA	nuclear factor I/A	2.2904842
PPP1R1A	null	PPP1R1A	protein phosphatase 1, regulatory (inhibitor) subunit 1A	2.2862208
SRG	null	SRG	-	2.2846124
KCND2	null	KCND2	potassium voltage-gated channel, Shal-related subfamily, member 2	2.27901
CCDC125	null	CCDC125	coiled-coil domain containing 125	2.2786114
BTBD11	null	BTBD11	BTB (POZ) domain containing 11	2.2746685
RNF128	null	RNF128	ring finger protein 128	2.2711055
TNS1	null	TNS1	tensin 1	2.270072
LOC643891	null	null	null	2.269019
ZNF519	null	ZNF519	zinc finger protein 519	2.267608
ATXN7L1	null	ATXN7L1	ataxin 7-like 1	2.2670057
PHB	null	PHB	prohibitin	2.2630863
C20ORF121	null	C20ORF121	chromosome 20 open reading frame 121	2.259987
HLXB9	null	HLXB9	homeobox HB9	2.2581859
C1ORF118	null	C1ORF118	chromosome 1 open reading frame 118	2.255351
PRKRIR	null	PRKRIR	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)	2.2527318
P2RY10	null	P2RY10	purinergic receptor P2Y, G-protein coupled, 10	2.2522993
HLCS	null	HLCS	holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase)	2.2516418
NKX2-3	null	NKX2-3	NK2 transcription factor related, locus 3 (Drosophila)	2.2504902
FBXW2	null	FBXW2	F-box and WD-40 domain protein 2	2.249183
STS	null	STS	steroid sulfatase (microsomal), arylsulfatase C, isozyme S	2.248944
MBOAT1	null	MBOAT1	membrane bound O-acyltransferase domain containing 1	2.2487302
ZNF382	null	ZNF382	zinc finger protein 382	2.2485642
POLA1	null	POLA1	polymerase (DNA directed), alpha 1	2.2483466
ZNF615	null	ZNF615	zinc finger protein 615	2.2448385
ZFP2	null	ZFP2	zinc finger protein 2 homolog (mouse)	2.242948
KIAA0506	null	KIAA0506	-	2.2416515
AYTL2	null	AYTL2	acyltransferase like 2	2.2400222
SPTLC2L	null	SPTLC2L	serine palmitoyltransferase, long chain base subunit 2-like (aminotransferase 2)	2.2386944
